Real_Requests,Predicted_Requests
8415,8301
8408,8342
8050,8300
7768,8166
7728,7983
7593,7887
7362,7752
7108,7510
6767,7342
6830,7089
6587,6859
6425,6552
6403,6362
5710,6229
5592,5731
5577,5401
5174,5324
5199,5053
5157,4900
5049,4862
5191,4664
5022,4764
4875,4829
4757,4744
4769,4729
4826,4665
4651,4751
4804,4741
4592,4767
4558,4623
4563,4581
4610,4579
4687,4652
4605,4923
4502,4797
4452,4628
4645,4628
4791,4673
4775,4761
4732,4833
4798,4726
4645,4864
4919,4791
4960,4928
5174,5030
5414,5162
5332,5482
5479,5395
6069,5579
6245,6073
6293,6367
6531,6409
6794,6671
6723,6946
7230,7053
7556,7310
7606,7635
7765,7785
8108,7981
8327,8244
8316,8558
8420,8692
8508,8674
8782,8792
8901,8968
9079,9010
9078,9212
9138,9257
9265,9141
9422,9247
9613,9417
9384,9556
9462,9484
9640,9525
9852,9482
9682,9595
9727,9612
9906,9607
9208,9684
8972,9386
9055,9102
9231,9063
9323,9127
9460,9058
9383,9095
9372,9085
9584,9169
9767,9278
9806,9410
9871,9603
9902,9653
9899,9819
9888,9790
10042,9751
10000,9808
10086,9999
10197,10055
10501,10184
10167,10665
10294,10630
10337,10494
10260,10515
10274,10416
10304,10378
10406,10392
10299,10462
10591,10313
10703,10401
10559,10560
10363,10606
10669,10438
10399,10620
10844,10567
10583,10661
10595,10691
10158,10535
10591,10323
10033,10302
9923,10296
9858,9934
9644,9936
9662,9662
9674,9654
9652,9473
9350,9513
9110,9282
9250,9026
9145,8904
9154,9095
9114,8978
8819,8873
8666,8751
8612,8427
8400,8445
8274,8311
8247,8298
8085,8093
8129,8124
7752,8080
7753,7848
7470,7731
7292,7565
7178,7295
7208,7163
6945,7187
6979,7033
6808,6806
6453,6736
6512,6411
5935,6398
5902,6137
5930,5946
5760,5888
5577,5751
5576,5524
5315,5443
5424,5258
5407,5209
5279,5354
5062,5171
5024,5180
4951,5019
5033,4930
5045,4889
4951,4987
5012,4859
4922,5002
4873,5005
4790,4922
4796,5019
4826,4916
4639,4855
4641,4768
4766,4685
4815,4754
4830,4867
4836,4786
4882,4840
5025,4938
5101,5117
5155,5164
5488,5206
5595,5454
5872,5632
6274,5874
6693,6267
7253,6745
7925,7311
8097,7994
8917,8343
9419,9000
9552,9743
9859,9939
10161,10247
10573,10572
11001,10959
11234,11366
11375,11625
11273,11761
11104,11855
11203,11628
11079,11574
11072,11518
11137,11310
11208,11182
11270,11061
11018,10935
11253,10690
11246,10822
11127,10789
11097,10732
11079,10787
11261,10791
11470,10875
11145,11016
11093,10826
11379,10781
11364,11165
11300,11299
11416,11342
11387,11400
11712,11478
11567,11673
11565,11614
11415,11515
11391,11546
11623,11506
11839,11540
11679,11819
11349,11808
11434,11472
11218,11465
11485,11202
11224,11354
11171,11371
11322,11198
11224,11208
11293,11162
11918,11185
11775,11709
11976,11839
11614,11795
11560,11808
11592,11559
11925,11744
11927,11867
11975,11868
11865,11890
12002,11988
12163,12059
12336,12292
12236,12424
12116,12405
12158,12322
12137,12313
12060,12143
11878,12130
11585,11836
11465,11423
11446,11381
11087,11342
11053,11160
10800,11010
10397,10750
9981,10198
9867,9830
9760,9641
9665,9580
9899,9382
9602,9461
9750,9293
9725,9425
9409,9486
9435,9244
9626,9223
9317,9414
9282,9288
8956,9220
8741,9013
8651,8701
8407,8742
8279,8455
8374,8394
7937,8521
7648,8320
7667,7908
7477,7828
7174,7575
7030,7230
6736,7064
6575,6728
6493,6512
6271,6421
6117,6104
6155,5914
7720,5945
5361,6679
5978,6089
5782,5711
5723,5988
7970,5733
5001,6883
5945,5919
5454,5692
5021,6023
5255,5283
5352,5107
4988,5671
5196,5150
5097,5302
4906,5212
5115,4673
5154,5421
5118,4990
5042,5075
5012,4608
4933,5457
4937,4903
5050,4982
4979,4769
5052,4354
5129,5584
5319,5116
5419,5465
5652,5645
5871,5657
6091,5884
6493,6227
6612,6471
7231,6735
7624,7251
7951,7638
8699,8000
9020,8665
9567,9216
9601,9702
10290,10022
10604,10477
11068,10922
11216,11366
11127,11587
11254,11616
11990,11677
11729,12076
11901,12130
11683,12037
11480,12053
11220,11639
11485,11454
11461,11233
11586,11290
11783,11269
11718,11307
11480,11265
11748,11213
11552,11378
11411,11284
11422,11110
11460,11132
11206,11176
11542,11145
11492,11195
11579,11148
11760,11437
11868,11692
11440,11888
11726,11736
11737,11796
11808,11772
11781,11761
11687,11779
11836,11565
11966,11839
11550,12013
11732,11612
11494,11730
11563,11759
11382,11532
11292,11472
11526,11315
11479,11377
11723,11435
11685,11544
11332,11572
11675,11401
11783,11644
11658,11775
11729,11616
11841,11689
12120,11825
12430,12072
12484,12360
12362,12474
12023,12603
12055,12268
11993,12183
12151,12130
12019,12260
12002,12134
12227,11942
11883,12165
11405,11860
11506,11463
11447,11564
11418,11428
11110,11294
10754,11101
10427,10614
10310,10273
10078,9972
10001,9712
9849,9735
9809,9755
9849,9687
9822,9657
9565,9596
9593,9388
9148,9395
9022,9123
9106,8801
9039,9006
8916,9015
8601,8802
8592,8545
8486,8455
8278,8505
8237,8454
7997,8368
8162,8261
7975,8217
7436,8084
7278,7700
7051,7412
7030,7191
6786,7007
6687,6884
6546,6688
6152,6663
6144,6360
6042,6056
7392,5995
5775,6655
5797,6297
5746,5746
5518,5868
6513,5644
5777,6021
5530,5904
5506,5522
5358,5593
5249,5631
5307,5249
5197,5586
5194,5289
5175,5340
4947,5273
5053,4972
5088,5200
4970,5115
4971,4920
5126,4570
5019,5371
4961,5155
5089,5040
5072,5045
5139,4792
5328,5240
5281,5396
5553,5400
5845,5609
5839,5893
6209,5911
6564,6245
6748,6619
7225,6861
7948,7334
8183,7911
9036,8311
9349,9035
9600,9535
10410,9797
10790,10571
10992,11081
11278,11332
11296,11677
11285,11777
11589,11719
11298,11977
11639,11695
