Real_Requests,Predicted_Requests
28806,30597
29032,30537
28644,30171
27721,29763
27634,28759
26913,29636
26851,29538
26106,25277
25094,25313
25017,23926
24956,23503
23912,23719
24195,23543
23302,23518
22459,23114
22065,20917
21178,20651
20023,20366
19841,19441
19789,18865
19329,18452
19082,17998
18887,17381
18164,16900
17715,16664
17750,15877
17365,15330
17016,14303
17082,14553
16250,14877
16667,14439
16571,14021
16171,14426
16212,15648
16352,15671
15732,15708
15952,14711
15930,14516
15995,14754
16165,14406
16507,14524
16565,14636
16675,14686
17513,14715
17230,16074
18360,16764
18899,16915
19256,17035
21809,17153
22703,17648
23477,17949
24626,20823
25953,20868
27096,25501
27715,26350
28694,28052
29093,28685
29958,28788
31338,29572
30922,29815
31611,29899
31874,30891
32212,31007
32267,31073
32966,31638
33036,31990
32851,32150
33554,32333
33063,32556
33075,32784
33275,32767
33177,33122
32783,33170
33070,33167
32794,33188
32862,33157
33396,33544
32865,33539
31851,33431
32301,32262
31682,32214
31474,31909
32901,31988
32387,32343
31788,32936
31964,32159
32735,32051
32784,32444
32874,33032
32111,33061
31801,32512
32148,32013
32316,31757
32492,31712
31900,32078
32632,32215
32855,32480
33776,33071
33011,33352
33481,33277
32825,33702
33836,33529
34170,33590
33746,33855
34649,33960
34452,34280
33624,34217
33455,34026
33680,33898
33399,33790
33963,33830
34023,33782
34029,33818
34056,33816
34052,33788
33621,33688
33427,33839
33053,33840
33272,33713
32534,33679
32833,33036
32058,32304
32219,32212
32509,31344
32414,31510
32383,32457
31201,32460
31904,32306
31152,31276
31331,31085
30624,29816
30338,30043
30116,29563
29685,29292
29824,29582
29760,29593
29025,28538
29077,29929
28602,29827
27968,29836
28216,29244
27690,28660
27051,27432
26742,25633
26302,25416
25844,25163
25817,24328
25355,24347
24541,23774
23941,23492
24015,23498
23651,23507
22261,23171
22118,21088
21720,20845
20915,20457
20577,19983
20079,18832
19768,18874
19788,18526
19322,18146
18878,17832
18852,17400
18424,17156
18028,17548
17816,16401
17796,15290
17287,15676
17249,15724
17051,16085
17002,16078
16885,16505
16902,16518
16656,17067
16417,16532
16464,16527
