Real_Requests,Predicted_Requests
18097,17322
17781,17005
15373,16694
15759,15840
14485,15704
13327,14981
12042,13700
9520,12695
9076,11101
7638,9852
7163,8545
6714,7406
5016,6459
4236,5174
3281,3872
2844,2790
2365,2045
2100,1404
1952,923
1754,721
1227,455
887,345
1013,283
793,301
703,427
662,638
559,884
476,1073
320,1017
325,1040
242,898
265,887
367,935
195,1001
92,946
93,789
133,572
394,556
313,643
136,711
346,706
371,744
139,725
292,615
363,586
401,582
527,596
849,670
619,856
1031,863
1376,1063
1629,1338
2158,1597
1947,2033
3061,2254
4124,2959
4368,3800
5615,4528
6801,5604
7753,6771
9800,7849
11034,9177
11403,10830
12311,11862
13533,12888
13901,13979
15632,14808
16453,15930
17540,16928
17694,17948
18884,18610
18991,19387
19809,19916
20912,20471
20849,21009
21971,21341
22318,21845
21430,22177
21784,22078
20953,22023
20195,21587
21080,21082
20517,21169
21387,20776
21484,20733
22090,20686
21514,20717
22666,20629
21672,20884
22403,20462
22189,20860
22932,20852
22958,20996
22851,21120
23736,21241
24423,21708
23612,22387
24318,22502
23629,23070
24349,22971
25238,23417
25387,23740
26951,24242
27017,25045
26521,25608
26111,25908
26587,25995
27013,26168
25875,26530
26341,26329
25724,26317
26338,26060
26619,26123
25188,26210
25403,25771
26167,25576
25248,25698
24482,25435
23718,25029
23016,24124
21811,23117
22365,22115
22671,21592
21845,21509
20833,21212
19807,20603
20124,19826
19407,19448
19649,18968
19068,18640
18516,18287
18501,17797
17540,17516
17246,17098
16797,16269
15794,15847
15480,15363
14149,14687
13462,14016
12792,13360
11995,12670
10426,11855
9404,10896
8613,9844
8322,8872
7018,8143
5119,7151
4737,5891
3977,4864
3961,3907
2974,3266
2585,2538
2409,2005
1939,1599
1765,1257
1614,1057
1214,944
1324,850
1173,885
846,919
816,921
663,1026
558,1057
573,1003
515,1053
389,1148
375,1224
442,1078
416,1029
389,991
355,931
340,909
408,872
304,837
280,718
410,670
322,707
240,629
325,535
238,522
326,425
242,431
434,383
432,455
703,495
1075,640
1915,890
2532,1486
3630,2240
6604,3332
8893,5777
12580,8046
17785,10583
21122,14920
23861,19200
26257,21919
28166,25933
31439,28042
33708,30257
35443,32270
35476,34424
37618,36391
37501,37682
38245,38635
40828,39664
41684,41228
40397,42449
41978,42097
41514,42407
42115,42209
43020,41969
45136,42266
44137,42736
44259,43035
44612,43029
43794,44091
45700,43442
45671,44794
44368,45278
46747,44577
45719,45842
45446,45714
47551,45640
48073,47286
47036,47794
47261,47393
47794,47551
49068,47911
49595,49323
46926,50174
46477,47897
45509,46215
45569,45791
45093,44955
47075,44276
45120,47850
44842,45207
45672,45178
44474,44988
45424,44555
44609,45416
43896,44455
43366,43315
42727,42710
43059,42183
43212,42567
44713,43002
43289,44322
43410,43205
44665,43582
43700,44187
43409,43928
43538,43455
42048,43263
43015,41812
42050,42364
41537,41776
38777,41380
39016,38056
37432,38146
35358,36619
34299,34907
32513,32994
30671,31336
30068,29364
28362,28143
27602,26725
27294,25703
25792,24996
26031,24228
25635,24136
25067,23621
23596,23282
24407,21836
23089,22560
21667,17938
22103,18617
20775,18743
19484,17645
19295,17332
18835,17102
18649,17026
19052,16965
17811,17193
16524,16897
14419,16384
13274,15233
11807,13543
11192,11952
12423,11309
9488,10645
7612,9439
6622,8033
5785,6833
5435,5970
9075,5269
3219,5863
3541,4436
2342,3696
2235,2639
2025,1979
1335,1537
1112,1032
862,926
948,937
698,959
736,945
567,1087
646,918
482,1014
539,1285
2355,1428
523,2184
464,1786
470,1457
434,1312
520,1728
326,1591
335,1401
289,1225
435,1057
367,1074
330,874
489,757
483,717
527,724
588,728
778,708
1110,789
1801,1036
2136,1418
3275,1865
5641,2929
7932,5662
10620,7803
15161,9787
20847,13775
23496,18270
27320,22806
29494,26121
31709,29267
34593,31534
37550,34453
38391,36664
38770,39217
40215,40003
41312,41928
41453,43550
43276,44097
44376,44570
44152,45617
45257,45736
46783,45946
46801,46667
47712,47191
47587,47308
47781,47432
49015,47350
46815,48321
46375,47345
48675,45896
47997,47968
47291,48399
48016,47383
47887,47574
47684,47590
48947,47430
48888,48013
50606,48269
50585,50418
48615,50969
48468,48446
49147,49014
47869,48944
47787,47818
49210,47511
47101,49033
46193,46306
47446,45521
46845,48165
46119,45966
45318,46071
45901,45222
46489,45849
47382,46349
45971,47609
45376,45945
44953,45480
45145,44790
45736,44988
46503,45577
45660,46715
45757,45945
43724,45914
43951,43230
43591,43920
44244,43390
43242,43419
42724,42870
41587,42486
41064,41284
39037,40456
39099,38777
38544,37945
36324,37725
33938,35917
33341,33092
31952,31925
30677,30298
29874,28957
28925,28205
27468,27513
28470,26087
26220,26300
25345,25091
25235,24255
24534,23748
22958,22587
22759,20610
22306,19601
21317,18381
22167,18623
20854,18949
20141,18210
19940,18355
