Real_Requests,Predicted_Requests
28806,28050
29032,28187
28644,28125
27721,27953
27634,27688
26913,27427
26851,27173
26106,26982
25094,26591
25017,26062
24956,25761
23912,25384
24195,24718
23302,24318
22459,22269
22065,21752
21178,21382
20023,20616
19841,19739
19789,18943
19329,18424
19082,18012
18887,17788
18164,17661
17715,17374
17750,17072
17365,16858
17016,16864
17082,16674
16250,16412
16667,16116
16571,16239
16171,16202
16212,16402
16352,16514
15732,16616
15952,16248
15930,16195
15995,15970
16165,16033
16507,16329
16565,16568
16675,16876
17513,17137
17230,17652
18360,17569
18899,18459
19256,19166
21809,19796
22703,21703
23477,22989
24626,24301
25953,23501
27096,26020
27715,27348
28694,28261
29093,29113
29958,29699
31338,30268
30922,29263
31611,30115
31874,31207
32212,31708
32267,32253
32966,32671
33036,32940
32851,33246
33554,33060
33063,32916
33075,32917
33275,32872
33177,32694
32783,32546
33070,32459
32794,32382
32862,32226
33396,32240
32865,32274
31851,32184
32301,31878
31682,31766
31474,31463
32901,31263
32387,31645
31788,31673
31964,31635
32735,31521
32784,32031
32874,32459
32111,32540
31801,32255
32148,32082
32316,31986
32492,31965
31900,32175
32632,31888
32855,32328
33776,32829
33011,33835
33481,33732
32825,33900
33836,33528
34170,33621
33746,34190
34649,34233
34452,34438
33624,34425
33455,34044
33680,33902
33399,33993
33963,33903
34023,33998
34029,34069
34056,34246
34052,34308
33621,34062
33427,33858
33053,33580
33272,33220
32534,33201
32833,32456
32058,32186
32219,31790
32509,31759
32414,31781
32383,32074
31201,32389
31904,31554
31152,31606
31331,31151
30624,30917
30338,30505
30116,27267
29685,27502
29824,27624
29760,28255
29025,28428
29077,28267
28602,28214
27968,28153
28216,27790
27690,27708
27051,27299
26742,26842
26302,26458
25844,26135
25817,25837
25355,25448
24541,25214
23941,24811
24015,24411
23651,24091
22261,23847
22118,21944
21720,21393
20915,21034
20577,20654
20079,20167
19768,19824
19788,19495
19322,19193
18878,19048
18852,18884
18424,18661
18028,18423
17816,18172
17796,17854
17287,17793
17249,17699
17051,17485
17002,17246
16885,17363
16902,17452
16656,17310
16417,17235
16464,17067
16712,16875
16987,16941
17066,17086
17706,17209
18269,17777
19143,18397
19460,19502
20698,20125
22138,21323
23337,22535
25768,23879
27294,24114
29618,26410
30902,28895
32198,28101
32365,30423
33663,31798
33615,33187
33683,33866
34076,34224
34202,34440
34053,34531
34926,34685
33949,35073
35125,34702
35121,35230
35215,35462
35020,35486
33921,35255
34239,34311
35272,33626
35239,33696
35341,33623
34397,33880
34737,33569
34532,34388
34587,34185
34646,34300
34719,34369
34911,34541
34565,34693
34495,34575
34755,34413
34786,34578
35491,34458
35143,35024
34671,35159
34572,35067
34550,34923
34834,34520
35131,34555
35135,35016
34594,35311
35559,35166
34849,35440
34750,35235
34564,34905
35347,34643
34947,35210
34682,35088
34872,34928
35512,34825
35218,35178
35188,35154
36111,35141
35972,35871
35727,36239
36537,36127
36430,36459
36622,36511
36680,36663
37609,36779
37134,37463
36129,37404
36981,36838
37273,37015
37014,37296
37611,36721
36654,37774
36747,36787
36353,36701
36454,36303
36253,36405
35921,36241
35854,35772
34827,35741
34431,35006
33716,34228
34267,33320
33880,34372
33497,33860
33406,33383
33219,33378
31896,33138
32435,30243
32975,31710
32219,32075
31607,31286
31391,31274
31069,30958
30426,30726
31200,30057
30485,30231
29949,30202
29456,26756
28710,27119
28904,27392
27859,27939
27831,27285
