Real_Requests,Predicted_Requests
8415,8192
8408,8178
8050,8159
7768,8047
7728,7897
7593,7778
7362,7615
7108,7460
6767,7270
6830,7033
6587,6863
6425,6631
6403,6459
5710,6297
5592,5955
5577,5699
5174,5506
5199,5248
5157,5080
5049,4948
5191,4821
5022,4864
4875,4837
4757,4801
4769,4671
4826,4666
4651,4720
4804,4701
4592,4744
4558,4686
4563,4639
4610,4625
4687,4665
4605,4772
4502,4744
4452,4672
4645,4571
4791,4617
4775,4714
4732,4778
4798,4790
4645,4856
4919,4822
4960,4958
5174,5001
5414,5190
5332,5376
5479,5462
6069,5614
6245,5960
6293,6242
6531,6433
6794,6616
6723,6822
7230,6999
7556,7240
7606,7532
7765,7746
8108,7939
8327,8193
8316,8432
8420,8563
8508,8641
8782,8727
8901,8848
9079,8957
9078,9094
9138,9142
9265,9157
9422,9240
9613,9335
9384,9436
9462,9466
9640,9497
9852,9499
9682,9604
9727,9625
9906,9636
9208,9697
8972,9452
9055,9252
9231,9109
9323,9033
9460,9057
9383,9131
9372,9148
9584,9170
9767,9220
9806,9348
9871,9451
9902,9549
9899,9650
9888,9696
10042,9716
10000,9810
10086,9883
10197,9962
10501,10053
10167,10251
10294,10241
10337,10306
10260,10340
10274,10301
10304,10306
10406,10340
10299,10347
10591,10286
10703,10407
10559,10498
10363,10536
10669,10469
10399,10558
10844,10516
10583,10637
10595,10622
10158,10603
10591,10405
10033,10477
9923,10328
9858,10234
9644,10043
9662,9862
9674,9715
9652,9620
9350,9556
9110,9323
9250,9073
9145,9030
9154,8936
9114,8876
8819,8822
8666,8703
8612,8543
8400,8452
8274,8325
8247,8203
8085,8083
8129,8011
7752,7950
7753,7787
7470,7563
7292,7395
7178,7229
7208,7091
6945,7023
6979,6884
6808,6781
6453,6675
6512,6436
5935,6347
5902,6125
5930,5956
5760,5837
5577,5709
5576,5571
5315,5472
5424,5328
5407,5284
5279,5296
5062,5225
5024,5106
4951,5036
5033,4960
5045,4955
4951,4968
5012,4944
4922,4989
4873,4990
4790,4973
4796,4960
4826,4890
4639,4877
4641,4808
4766,4738
4815,4762
4830,4815
4836,4841
4882,4874
5025,4926
5101,5034
5155,5162
5488,5237
5595,5445
5872,5668
6274,5854
6693,6181
7253,6544
7925,7008
8097,7712
8917,8179
9419,8830
9552,9323
9859,9703
10161,10074
10573,10307
11001,10661
11234,10854
11375,11232
11273,11466
11104,11577
11203,11523
11079,11502
11072,11405
11137,11313
11208,11220
11270,11171
11018,11123
11253,10952
11246,10958
11127,10937
11097,10904
11079,10895
11261,10833
11470,10878
11145,10952
11093,10975
11379,10948
11364,11102
11300,11222
11416,11285
11387,11333
11712,11373
11567,11531
11565,11577
11415,11614
11391,11557
11623,11462
11839,11530
11679,11737
11349,11757
11434,11593
11218,11492
11485,11358
11224,11404
11171,11328
11322,11172
11224,11186
11293,11164
11918,11207
11775,11572
11976,11721
11614,11897
11560,11766
11592,11667
11925,11646
11927,11801
11975,11898
11865,11987
12002,11993
12163,12078
12336,12188
12236,12339
12116,12337
12158,12293
12137,12270
12060,12238
11878,12159
11585,11940
11465,11578
11446,11442
11087,11333
11053,11093
10800,10921
10397,10689
9981,10327
9867,10007
9760,9764
9665,9524
9899,9350
9602,9380
9750,9249
9725,9384
9409,9228
9435,9290
9626,9083
9317,9077
9282,9006
8956,8868
8741,8588
8651,8352
8407,8278
8279,8230
8374,8060
7937,8073
7648,7918
7667,7715
7477,7575
7174,7321
7030,7038
6736,6882
6575,6603
6493,6436
6271,6291
6117,6122
6155,5983
7720,5939
5361,6456
5978,6014
5782,5976
5723,5844
7970,5785
5001,6530
5945,6077
5454,6151
5021,5949
5255,5650
5352,5549
4988,5528
5196,5341
5097,5344
4906,5249
5115,5158
5154,5151
5118,5150
5042,5111
5012,5063
4933,5208
4937,5058
5050,5019
4979,4973
5052,4944
5129,5230
5319,5194
5419,5376
5652,5505
5871,5633
6091,5888
6493,6229
6612,6505
7231,6738
7624,7159
7951,7602
8699,8019
9020,8596
9567,9110
9601,9516
10290,9889
10604,10254
11068,10651
11216,10992
11127,11228
11254,11367
11990,11332
11729,11710
11901,11884
11683,12029
11480,11992
11220,11835
11485,11575
11461,11438
11586,11357
11783,11371
11718,11447
11480,11457
11748,11395
11552,11442
11411,11397
11422,11303
11460,11263
11206,11256
11542,11156
11492,11266
11579,11315
11760,11472
11868,11600
11440,11785
11726,11610
11737,11652
11808,11683
11781,11763
11687,11796
11836,11748
11966,11843
11550,11952
11732,11800
11494,11817
11563,11646
11382,11570
11292,11429
11526,11265
11479,11346
11723,11379
11685,11532
11332,11601
11675,11428
11783,11550
11658,11642
11729,11657
11841,11725
12120,11835
12430,12054
12484,12367
12362,12571
12023,12639
12055,12303
11993,12234
12151,12120
12019,12158
12002,12069
12227,12028
11883,12126
11405,12002
11506,11649
11447,11472
11418,11324
11110,11275
10754,11057
10427,10723
10310,10329
10078,10068
10001,9869
9849,9757
9809,9616
9849,9503
9822,9475
9565,9405
9593,9329
9148,9314
9022,8888
9106,8666
9039,8499
8916,8553
8601,8393
8592,8285
8486,8252
8278,8218
8237,8134
7997,8065
8162,7932
7975,7907
7436,7823
7278,7517
7051,7226
7030,7005
6786,6871
6687,6686
6546,6520
6152,6414
6144,6189
6042,6032
7392,5919
5775,6309
5797,6014
5746,5857
5518,5722
6513,5593
5777,5893
5530,5773
5506,5664
5358,5610
5249,5555
5307,5471
5197,5414
5194,5332
5175,5314
4947,5281
5053,5179
5088,5159
4970,5134
4971,5023
5126,4953
5019,5137
4961,5094
5089,5054
5072,5070
5139,5051
5328,5196
5281,5335
5553,5399
5845,5589
5839,5836
6209,5964
6564,6320
6748,6585
7225,6856
7948,7219
8183,7759
9036,8264
9349,8952
9600,9437
10410,9813
10790,10385
10992,10787
11278,11207
11296,11349
11285,11463
11589,11377
11298,11614
11639,11597
11434,11738
12396,11712
11639,12037
11342,11950
12002,11730
11291,11769
11432,11492
11548,11389
11332,11290
11309,11181
11390,11103
11014,11042
11238,10870
11535,10963
11260,11241
11413,11230
11527,11304
11377,11351
11547,11348
11924,11410
11452,11625
11480,11544
11567,11613
11525,11627
11584,11595
11903,11657
11566,11823
11691,11779
11744,11793
11069,11804
11199,11393
11548,11218
11303,11276
11324,11238
11337,11241
11264,11219
11140,11212
11543,11127
11529,11295
11676,11393
11670,11540
11360,11603
11557,11487
11748,11548
11729,11582
12038,11698
12140,11992
12089,12137
11818,12233
12067,12135
12926,12156
11763,12679
11746,12229
12072,11869
11493,11971
11593,11721
11879,11584
11356,11684
10947,11476
10958,11197
10819,11008
10355,10853
10311,10374
10217,10105
9798,10013
9831,9708
9949,9641
9702,9677
9602,9586
9501,9420
9586,9310
9220,9294
9159,8903
9369,8694
9104,8857
9155,8709
8844,8602
8363,8586
8433,8379
8264,8245
8174,8126
8176,8046
8046,7965
7788,7885
7389,7675
7296,7438
7190,7169
6959,7039
6893,6866
6648,6722
6356,6504
6435,6318
6001,6197
5927,5979
5991,5851
5718,5776
5591,5674
5563,5576
5610,5466
5522,5444
5395,5413
5321,5362
5113,5338
5230,5273
5064,5293
4931,5204
5053,5096
4908,5096
4808,5046
4972,4997
4831,5022
4859,4974
4910,4976
4800,4975
4809,4934
4845,4928
4803,4919
4926,4892
5068,4942
5064,5059
5071,5139
5236,5183
5286,5335
5437,5397
5744,5527
5743,5789
6071,5890
6288,6271
6739,6463
7341,6802
7761,7297
8427,7800
8844,8421
9458,8978
9581,9439
10049,9880
10314,10138
10674,10500
10795,10885
11053,10943
11376,11099
11441,11372
11494,11406
11205,11609
11343,11597
11149,11613
11202,11499
11237,11412
11415,11280
11126,11271
11494,11131
11387,11170
11397,11175
11192,11174
11464,11102
11009,11158
11222,10974
11223,10944
11441,10918
11551,11105
11521,11164
11322,11379
11212,11364
11532,11236
11260,11374
11693,11323
11589,11519
11417,11570
11454,11484
11895,11490
11910,11744
11836,11918
11681,11959
11689,11880
11666,11815
11739,11798
11428,11774
11681,11575
11705,11603
11659,11640
11783,11666
11771,11754
11704,11764
11921,11729
11640,11839
11769,11736
11605,11781
11848,11691
12007,11755
11966,11832
12080,11910
12103,12056
11853,12125
12322,12038
12089,12238
12152,12222
12405,12216
12113,12346
11988,12279
12210,12157
12135,12199
11841,12205
11468,12044
11230,11694
11236,11367
11184,11182
11061,11079
10470,10902
10272,10485
10060,10195
9808,9936
9785,9670
9618,9553
9627,9332
9557,9285
9382,9161
9053,9146
8866,8658
8724,8472
8640,8321
8761,8223
8582,8213
8666,8190
8538,8232
8277,8208
8115,8122
7996,8030
7769,7865
7589,7731
7521,7647
7335,7453
7274,7229
7044,7117
6425,6964
6542,6602
6524,6484
6160,6387
6009,6189
6022,5985
5860,5866
5814,5698
5745,5610
5537,5524
5474,5444
5334,5385
5329,5291
5319,5251
5371,5249
5288,5264
5301,5269
5251,5294
5103,5319
5113,5282
5066,5283
5083,5186
5077,5175
5214,5187
4991,5251
5066,5152
5112,5155
4996,5188
5139,5131
5142,5188
5105,5212
5367,5219
5333,5333
5308,5382
5555,5431
5816,5546
5865,5785
6240,5955
6655,6321
6971,6634
7477,6960
8010,7433
8372,7991
8731,8476
9350,8921
9626,9427
10226,9846
10590,10272
10668,10641
10608,10944
10806,10925
10949,10989
10944,11050
11052,11066
11194,11142
11245,11229
11139,11311
11178,11287
11231,11263
11454,11249
11334,11279
11483,11255
11492,11277
11569,11289
11812,11319
11655,11391
11330,11409
11466,11315
11304,11318
11479,11253
11648,11261
11340,11424
11191,11356
11389,11247
11547,11291
11298,11413
11741,11371
11644,11619
11529,11665
11702,11632
11686,11695
11879,11701
11667,11819
11717,11775
11642,11787
11623,11772
11610,11740
11614,11710
11584,11660
11501,11609
11633,11538
11739,11586
11761,11647
12158,11707
11914,11957
11943,11988
12051,11991
11901,12102
12061,12012
12329,12070
12443,12270
12518,12456
12513,12628
12702,12657
12824,12793
12714,12931
12456,12896
12935,12757
12395,12933
12681,12507
12259,12577
12174,12320
11947,12100
11739,11867
11600,11687
11272,11528
10828,11294
10647,10809
10266,10447
10025,10068
10198,9837
9979,9768
9851,9712
13033,9602
8560,11675
9958,10115
9140,10427
8925,9449
9318,9159
9477,8762
8855,8935
8807,8885
8786,8578
8459,8283
8592,8327
8457,8341
7827,8380
8066,8010
7887,7928
7663,7758
7427,7576
7243,7387
7105,7039
6995,6764
6760,6974
6611,6623
6439,6538
6319,6334
6270,6145
6220,6062
5936,6038
5820,5874
5900,5747
5679,5728
5551,5608
5495,5546
5243,5499
5345,5340
5281,5312
5158,5293
5093,5240
5147,5188
5023,5173
4827,5121
4983,5025
4878,5008
4876,4980
5057,4954
4914,5012
4833,5009
4890,4984
4905,4960
4779,4973
4918,4914
4789,4938
4749,4898
4976,4850
4878,4920
4888,4938
5179,4966
5160,5164
5152,5243
5358,5293
5420,5410
5549,5498
5798,5651
5920,5835
6035,6043
6287,6293
6359,6495
6629,6595
7010,6822
7160,7155
7396,7380
7855,7631
7824,7945
8327,8137
8822,8477
8911,8898
8819,9176
8948,9336
9283,9451
9180,9633
