Real_Requests,Predicted_Requests
8234,8147
8097,8119
7846,8048
7610,7889
7100,7725
6943,7489
6730,7306
6418,7075
6240,6789
6017,6470
5812,6132
5841,5870
5680,5707
5417,5456
5266,5179
5012,5018
5060,4797
4864,4758
4812,4635
4704,4547
4708,4443
4518,4476
4508,4417
4555,4447
4368,4535
4289,4377
4205,4279
4235,4178
4278,4198
4170,4265
4222,4146
4200,4192
4230,4218
4237,4272
4292,4283
4232,4335
4274,4225
4174,4306
4303,4153
4316,4335
4376,4339
4592,4433
4497,4683
4592,4537
4706,4691
4933,4795
5065,5066
5223,5184
5789,5354
5918,6044
6144,6143
6526,6365
6742,6752
7035,6984
7624,7275
7906,7868
8154,8210
8493,8473
8987,8732
9171,9202
9385,9457
9626,9643
9574,9886
9668,9915
10063,9929
10010,10120
10186,10203
9892,10277
9919,10118
10295,10109
10309,10220
10235,10256
10304,10273
10431,10238
10501,10215
10350,10278
10339,10216
10226,10120
9870,10000
10094,9788
9882,9751
9886,9655
10079,9639
10063,9670
9957,9699
10106,9746
10067,9832
10092,9924
9884,9940
9679,9782
10103,9645
10137,9768
9964,9810
9953,9780
10267,9783
10318,9950
10074,10109
10266,10140
10224,10233
10115,10234
10427,10225
10766,10303
11055,10513
10897,10829
11347,10931
11042,11219
11001,11267
11149,11266
11192,11344
10827,11379
11570,11116
11381,11418
11313,11525
11153,11535
11027,11347
10820,11243
10732,11101
10704,10863
10175,10766
10231,10382
10199,10105
10221,9951
10140,9991
10028,9965
10300,9866
9926,10109
9691,9951
9584,9703
9367,9539
9201,9293
9222,8972
9157,8926
9352,8883
9053,8988
8952,8918
8520,8871
8378,8645
8066,8469
7955,8274
7856,8038
7557,7836
7179,7597
6939,7318
6756,7024
6580,6769
6424,6637
6264,6478
6099,6312
6030,6156
6041,5997
5774,5881
5540,5682
5445,5440
5367,5315
5256,5229
5111,5170
5038,5034
4954,4954
4854,4855
4746,4778
4611,4737
4592,4639
4517,4567
4549,4486
4473,4509
4471,4452
4447,4447
4451,4426
4450,4419
4420,4439
4340,4458
4350,4357
4337,4333
4298,4322
4453,4294
4574,4488
4484,4639
4617,4538
4695,4691
4707,4782
4855,4790
5110,4933
5274,5232
5637,5423
6051,5840
6364,6294
6877,6655
7508,7189
8233,7862
8884,8666
9740,9358
10093,10188
10875,10619
10972,11284
