Real_Requests,Predicted_Requests
8415,8264
8408,8246
8050,8221
7768,8098
7728,7965
7593,7874
7362,7763
7108,7626
6767,7172
6830,6941
6587,6729
6425,6492
6403,6335
5710,6136
5592,5731
5577,5464
5174,5268
5199,5016
5157,4867
5049,4738
5191,4663
5022,4767
4875,4822
4757,4813
4769,4714
4826,4695
4651,4795
4804,4749
4592,4804
4558,4679
4563,4653
4610,4633
4687,4722
4605,4888
4502,4767
4452,4644
4645,4574
4791,4626
4775,4793
4732,4839
4798,4788
4645,4883
4919,4771
4960,4942
5174,5001
5414,5224
5332,5504
5479,5495
6069,5656
6245,6130
6293,6418
6531,6546
6794,6734
6723,7020
7230,7074
7556,7337
7606,7599
7765,7771
8108,7933
8327,8200
8316,8471
8420,8571
8508,8612
8782,8703
8901,8827
9079,8946
9078,9130
9138,9159
9265,9140
9422,9239
9613,9361
9384,9461
9462,9448
9640,9464
9852,9443
9682,9540
9727,9565
9906,9559
9208,9600
8972,9390
9055,9182
9231,9043
9323,9026
9460,9032
9383,9108
9372,9163
9584,9217
9767,9307
9806,9448
9871,9535
9902,9603
9899,9705
9888,9716
10042,9672
10000,9741
10086,9828
10197,9902
10501,10068
10167,10446
10294,10449
10337,10451
10260,10447
10274,10416
10304,10393
10406,10402
10299,10444
10591,10362
10703,10478
10559,10641
10363,10652
10669,10531
10399,10647
10844,10536
10583,10714
10595,10652
10158,10627
10591,10302
10033,10413
9923,10214
9858,9992
9644,9830
9662,9673
9674,9602
9652,9545
9350,9545
9110,9380
9250,9091
9145,9078
9154,9062
9114,9013
8819,8933
8666,8779
8612,8556
8400,8480
8274,8357
8247,8242
8085,8102
8129,8089
7752,8056
7753,7883
7470,7803
7292,7610
7178,7425
7208,6772
6945,7272
6979,6617
6808,6503
6453,6397
6512,6218
5935,6152
5902,5939
5930,5786
5760,5671
5577,5574
5576,5447
5315,5347
5424,5215
5407,5214
5279,5243
5062,5206
5024,5128
4951,5013
5033,4918
5045,4920
4951,4956
5012,4935
4922,5028
4873,5029
4790,5002
4796,4980
4826,4861
4639,4845
4641,4737
4766,4679
4815,4742
4830,4830
4836,4834
4882,4878
5025,4962
5101,5103
5155,5173
5488,5229
5595,5482
5872,5672
6274,5972
6693,6364
7253,6844
7925,7113
8097,7902
8917,8314
9419,9013
9552,9600
9859,9881
10161,10117
10573,10345
11001,10682
11234,11046
11375,11308
11273,11508
11104,11514
11203,11357
11079,11282
11072,11141
11137,10991
11208,10907
11270,10878
11018,10875
11253,10728
11246,10854
11127,10843
11097,10849
11079,10875
11261,10836
11470,10959
11145,11161
11093,10999
11379,10955
11364,11214
11300,11370
11416,11380
11387,11422
11712,11444
11567,11711
11565,11637
11415,11621
11391,11487
11623,11412
11839,11555
11679,11848
11349,11797
11434,11454
11218,11393
11485,11154
11224,11387
11171,11273
11322,11140
11224,11207
11293,11196
11918,11276
11775,11843
11976,11869
11614,12050
11560,11763
11592,11610
11925,11590
11927,11829
11975,11886
11865,11991
12002,11969
12163,12122
12336,12269
12236,12465
12116,12365
12158,12253
12137,12193
12060,12133
11878,12049
11585,11752
11465,11376
11446,11334
11087,11335
11053,11053
10800,10935
10397,10624
9981,10176
9867,9755
9760,9591
9665,9510
9899,9389
9602,9585
9750,9443
9725,9583
9409,9587
9435,9352
9626,9283
9317,9375
9282,9269
8956,9203
8741,8924
8651,8712
8407,8591
8279,8381
8374,8308
7937,8351
7648,8184
7667,7954
7477,7794
7174,7590
7030,6803
6736,6661
6575,6423
6493,6282
6271,6162
6117,5966
6155,5819
7720,5800
5361,6586
5978,6082
5782,6041
5723,5855
7970,5834
5001,6453
5945,6184
5454,6322
5021,6006
5255,5688
5352,5627
4988,5556
5196,5368
5097,5419
4906,5266
5115,5181
5154,5205
5118,5094
5042,5019
5012,4934
4933,5249
4937,4979
5050,4874
4979,4734
5052,4746
5129,5374
5319,5175
5419,5480
5652,5592
5871,5695
6091,5954
6493,6239
6612,6552
7231,6812
7624,6916
7951,7492
8699,8016
9020,8742
9567,9276
9601,9855
10290,10121
10604,10590
11068,10974
11216,11416
11127,11659
11254,11693
11990,11698
11729,12065
11901,12070
11683,12129
11480,11929
11220,11662
11485,11313
11461,11201
11586,11194
11783,11273
11718,11412
11480,11534
11748,11381
11552,11543
11411,11358
11422,11228
11460,11167
11206,11293
11542,11130
11492,11299
11579,11315
11760,11593
11868,11781
11440,12015
11726,11672
11737,11749
11808,11695
11781,11809
11687,11739
11836,11643
11966,11859
11550,12010
11732,11599
11494,11768
11563,11530
11382,11530
11292,11376
11526,11246
11479,11391
11723,11444
11685,11681
11332,11702
11675,11399
11783,11676
11658,11749
11729,11685
11841,11711
12120,11836
12430,12159
12484,12494
12362,12657
12023,12606
12055,12118
11993,12072
12151,11988
12019,12162
12002,12004
12227,11951
11883,12225
11405,11880
11506,11387
11447,11416
11418,11282
11110,11326
10754,11013
10427,10560
10310,10148
10078,9945
10001,9760
9849,9771
9809,9695
9849,9688
9822,9696
9565,9671
9593,9452
9148,9429
9022,9056
9106,8833
9039,8886
8916,8864
8601,8721
8592,8491
8486,8414
8278,8398
8237,8315
7997,8249
8162,8095
7975,8076
7436,7970
7278,7698
7051,7422
7030,6788
6786,6702
6687,6585
6546,6480
6152,6435
6144,6214
6042,6046
7392,5948
5775,6468
5797,6196
5746,6022
5518,5836
6513,5711
5777,5994
5530,5852
5506,5711
5358,5661
5249,5617
5307,5546
5197,5465
5194,5319
5175,5335
4947,5269
5053,5140
5088,5161
4970,5051
4971,4877
5126,4816
5019,5232
4961,5126
5089,5027
5072,4982
5139,4936
5328,5224
5281,5380
5553,5410
5845,5622
5839,5881
6209,5995
6564,6302
6748,6639
7225,6948
7948,7032
8183,7768
9036,8305
9349,9087
9600,9582
10410,9977
10790,10619
10992,11095
11278,11431
11296,11697
11285,11757
11589,11753
11298,11850
11639,11632
11434,11735
12396,11618
11639,12103
11342,11867
12002,11491
11291,11642
11432,11200
11548,11133
11332,11087
11309,11065
11390,11010
11014,10971
11238,10805
11535,11015
11260,11313
11413,11287
11527,11395
11377,11444
11547,11424
11924,11483
11452,11802
11480,11453
11567,11613
11525,11539
11584,11494
11903,11684
11566,11862
11691,11691
11744,11782
11069,11771
11199,11203
11548,11162
11303,11327
11324,11270
11337,11330
11264,11246
11140,11253
11543,11142
11529,11379
11676,11536
11670,11808
11360,11721
11557,11434
11748,11519
11729,11638
12038,11718
12140,12106
12089,12215
11818,12297
12067,12078
12926,12053
11763,12931
11746,12033
12072,11722
11493,11976
11593,11513
11879,11470
11356,11690
10947,11353
10958,10845
10819,10777
10355,10757
10311,10204
10217,9990
9798,9977
9831,9590
9949,9519
9702,9719
9602,9618
9501,9320
9586,9219
9220,9549
9159,9187
9369,8983
9104,9140
9155,8939
8844,8898
8363,8848
8433,8562
8264,8370
8174,8238
8176,8194
8046,8101
7788,8027
7389,7938
7296,7631
7190,7397
6959,7275
6893,6743
6648,6604
6356,6455
6435,6305
6001,6168
5927,5938
5991,5835
5718,5770
5591,5737
5563,5669
5610,5522
5522,5507
5395,5462
5321,5368
5113,5346
5230,5286
5064,5295
4931,5183
5053,5070
4908,5068
4808,5001
4972,4955
4831,5002
4859,4931
4910,4980
4800,4943
4809,4870
4845,4891
4803,4864
4926,4817
5068,4899
5064,5057
5071,5150
5236,5188
5286,5305
5437,5374
5744,5552
5743,5807
6071,5893
6288,6197
6739,6423
7341,6831
7761,7171
8427,7783
8844,8508
9458,9096
