Real_Requests,Predicted_Requests
18097,17457
17781,17020
15373,16685
15759,15914
14485,15670
13327,15118
12042,14482
9520,13550
9076,10930
7638,9848
7163,8496
6714,7089
5016,5901
4236,4185
3281,2442
2844,1170
2365,445
2100,154
1952,50
1754,-31
1227,-176
887,-110
1013,149
793,144
703,578
662,1013
559,1476
476,1783
320,1600
325,1502
242,1298
265,1294
367,1441
195,1378
92,1183
93,850
133,330
394,232
313,429
136,537
346,174
371,325
139,366
292,316
363,338
401,404
527,498
849,606
619,867
1031,843
1376,1070
1629,1373
2158,1748
1947,2450
3061,2442
4124,3111
4368,4473
5615,4954
6801,6004
7753,7167
9800,8300
11034,10600
11403,12013
12311,12935
13533,11832
13901,13097
15632,14021
16453,16390
17540,17180
17694,18093
18884,18607
18991,19356
19809,19929
20912,20511
20849,20990
21971,21384
22318,21971
21430,22162
21784,21998
20953,21806
20195,21118
21080,20692
20517,20674
21387,20315
21484,20405
22090,20403
21514,20405
22666,20465
21672,20741
22403,20646
22189,20751
22932,20648
22958,21404
22851,21390
23736,21335
24423,21483
23612,22507
24318,22796
23629,23447
24349,23691
25238,24150
25387,24501
26951,24919
27017,25816
26521,26328
26111,26557
26587,26581
27013,26633
25875,27083
26341,26772
25724,26720
26338,26242
26619,26435
25188,26634
25403,26109
26167,25900
25248,26221
24482,26030
23718,25409
23016,23903
21811,22846
22365,20809
22671,20825
21845,21052
20833,21050
19807,20464
20124,19560
19407,19443
19649,19110
19068,18888
18516,18562
18501,17927
17540,17687
17246,17335
16797,16695
15794,16114
15480,15709
14149,15400
13462,14766
12792,14125
11995,13465
10426,12502
9404,9718
8613,9078
8322,8387
7018,7724
5119,6564
4737,5341
3977,4180
3961,3263
2974,2615
2585,1907
2409,1411
1939,1117
1765,1085
1614,979
1214,1048
1324,1093
1173,1122
846,1205
816,1240
663,1469
558,1419
573,1340
515,1372
389,1628
375,1667
442,389
416,560
389,653
355,808
340,712
408,654
304,677
280,559
410,506
322,548
240,451
325,344
