Real_Requests,Predicted_Requests
7448,7324
7218,7244
7139,7096
7258,7044
6697,7032
6466,6802
6140,6659
6015,6406
5792,6176
5670,6011
5666,5799
5363,5672
5229,5510
4936,5310
4774,4994
4709,4771
4415,4622
4246,4384
4265,4172
4136,4068
4049,3908
4035,3842
3962,3776
3797,3761
3797,3779
3859,3756
3806,3807
3844,3793
3718,3813
3671,3718
3685,3666
3701,3686
3692,3714
3689,3752
3696,3727
3654,3734
3657,3735
3755,3696
3855,3758
3910,3899
3867,3970
3925,3932
3963,3988
4128,4026
4118,4157
4345,4170
4383,4394
4461,4472
5002,4577
5078,5069
5221,5245
5466,5407
5683,5620
5985,5847
6276,6150
6457,6436
6631,6642
6972,6813
7028,7069
7259,7229
7414,7446
7567,7584
8042,7731
8002,8039
8014,8169
8309,8228
8412,8387
8445,8462
8761,8482
8861,8650
8832,8762
8925,8806
8961,8822
9225,8821
9006,8953
9077,8911
9278,8911
8899,9005
8801,8885
8832,8739
8820,8662
8987,8596
8996,8652
8986,8768
8783,8832
9048,8709
9100,8817
9191,8922
9085,9010
8882,9002
8954,8893
8928,8862
8900,8803
9066,8779
8986,8934
9480,8916
9407,9282
9523,9505
9397,9650
9476,9597
9287,9589
9662,9426
9423,9612
9388,9536
9824,9478
9438,9676
9573,9541
9977,9619
9769,9952
9565,9974
9620,9790
9668,9685
9745,9683
9483,9734
9117,9475
9250,9065
9580,9102
9527,9356
9241,9508
8947,9331
8914,8979
8811,8802
9051,8743
8780,8833
8838,8666
8533,8738
8617,8433
8584,8402
8157,8469
8231,8184
8140,8073
8121,7965
7786,7951
7923,7803
7822,7786
7587,7638
7385,7438
7501,7292
7135,7335
6844,7168
6700,6887
6458,6634
6286,6365
6087,6178
6134,5951
5860,5888
5604,5690
5606,5504
5308,5430
5213,5205
5136,5032
4967,4898
4886,4774
4792,4609
4657,4508
4463,4437
4543,4298
4494,4244
4395,4301
4329,4303
4200,4256
4181,4195
4101,4160
3982,4075
3861,3964
3932,3893
4018,3886
3936,3952
3960,3979
3817,3974
3776,3871
3852,3814
3862,3834
3869,3865
3865,3902
3884,3888
3861,3870
3981,3881
4063,3992
4023,4106
4158,4113
4282,4209
4404,4358
4669,4519
4983,4764
5348,5066
5757,5479
6261,5946
6468,6478
6904,6818
7156,7194
7368,7452
7719,7687
7964,7973
8149,8219
8208,8434
8421,8536
8473,8667
8527,8777
8588,8857
8556,8887
8566,8887
8575,8860
8382,8795
8693,8641
8610,8645
8604,8560
8781,8508
8730,8553
8839,8520
8844,8586
8891,8595
8660,8607
8653,8520
8753,8460
8858,8488
8842,8575
8866,8634
8803,8699
9084,8730
9139,8918
9018,9058
9118,9097
8969,9151
9021,9031
9262,9054
9423,9166
9557,9314
9528,9516
9044,9575
9226,9310
9139,9308
9154,9242
9214,9198
9312,9188
9340,9246
9237,9340
9425,9309
9322,9399
9590,9349
9588,9547
9427,9632
9508,9555
9616,9559
9890,9567
9974,9768
10099,9926
10281,10106
10138,10397
10116,10407
10306,10283
10316,10397
10327,10410
10334,10398
10443,10381
9878,10499
9951,10002
9800,9887
9599,9741
9600,9519
9386,9514
9224,9339
9221,9143
8975,9059
8681,8815
8602,8554
8628,8390
8875,8403
8930,8709
8800,8806
8505,8713
8704,8479
8401,8520
8255,8317
8364,8184
7986,8228
8044,7958
7981,7924
7726,7851
7515,7702
7459,7557
7303,7421
7260,7309
7030,7282
6622,7125
6484,6832
6464,6548
6322,6317
6286,6189
6058,6136
5838,5993
5485,5812
5318,5617
5260,5384
5110,5222
5263,5098
4584,5031
4859,4760
4822,4746
4524,4696
4573,4560
4572,4504
4338,4460
4232,4409
4320,4325
4474,4253
6801,4336
6577,5725
4661,6353
3995,5746
4300,4912
4353,4587
3792,4478
4003,3937
4252,3801
3765,4048
4167,3875
4309,4027
