Real_Requests,Predicted_Requests
18097,17643
17781,17729
15373,17095
15759,15364
14485,15156
13327,13790
12042,13095
9520,11648
9076,8962
7638,8346
7163,6745
6714,6046
5016,5980
4236,4509
3281,3537
2844,2670
2365,2234
2100,1685
1952,1625
1754,1506
1227,1361
887,1166
1013,830
793,870
703,681
662,595
559,699
476,598
320,632
325,490
242,401
265,403
367,376
195,529
92,468
93,370
133,334
394,374
313,576
136,577
346,514
371,614
139,648
292,538
363,583
401,604
527,708
849,819
619,1089
1031,1059
1376,1349
1629,1624
2158,2029
1947,2534
3061,2450
4124,3424
4368,4411
5615,4956
6801,6185
7753,7303
9800,8474
11034,10455
11403,11835
12311,12680
13533,13447
13901,14370
15632,15005
16453,16393
17540,17114
17694,18390
18884,18665
18991,19467
19809,19933
20912,20542
20849,21256
21971,21582
22318,22507
21430,22739
21784,22356
20953,22309
20195,21233
21080,20535
20517,20859
21387,20232
21484,21224
22090,21282
21514,21908
22666,21804
21672,22616
22403,21909
22189,22600
22932,22262
22958,22795
22851,23137
23736,22914
24423,23541
23612,24358
24318,23871
23629,24298
24349,23864
25238,24262
25387,25054
26951,25344
27017,26890
26521,27068
26111,27053
26587,26531
27013,26613
25875,26901
26341,26165
25724,26079
26338,25544
26619,26077
25188,26258
25403,25235
26167,25277
25248,25469
24482,25183
23718,24653
23016,23459
21811,22793
22365,21592
22671,21436
21845,21830
20833,21554
19807,20522
20124,19438
19407,19669
19649,18886
19068,19093
18516,18724
18501,18105
17540,18067
17246,17434
16797,16981
15794,16348
15480,15443
14149,15065
13462,13780
12792,13100
11995,12331
10426,11384
9404,10018
8613,8834
8322,7932
7018,7550
5119,6534
4737,4768
3977,4049
3961,3253
2974,3201
2585,2524
2409,2128
1939,1922
1765,1662
1614,1530
1214,1476
1324,1144
1173,1195
846,1089
816,946
663,895
558,726
573,640
515,584
389,614
375,577
442,588
416,547
389,653
355,649
340,579
408,620
304,668
280,573
410,597
322,655
240,590
325,566
238,586
326,526
242,615
434,530
432,684
703,740
1075,969
1915,1335
2532,2143
3630,2873
6604,4010
8893,6714
12580,9357
17785,13266
21122,18485
23861,22784
26257,26363
28166,28878
31439,30878
33708,33794
35443,35726
35476,37511
37618,37673
37501,38864
38245,38859
40828,39439
41684,41024
40397,42104
41978,41696
41514,42324
42115,42076
43020,42885
45136,43050
44137,44752
44259,44804
44612,44535
43794,44645
45700,44288
45671,45317
44368,45086
46747,44746
45719,46000
45446,45313
47551,45763
48073,46889
47036,47241
