Real_Requests,Predicted_Requests
18097,17729
17781,17317
15373,17099
15759,16311
14485,16196
13327,15563
12042,14591
9520,13233
9076,11357
7638,10190
7163,8715
6714,7321
5016,6220
4236,4399
3281,2634
2844,1453
2365,966
2100,587
1952,307
1754,339
1227,-267
887,-218
1013,20
793,-159
703,230
662,593
559,1024
476,1312
320,1009
325,929
242,731
265,798
367,1086
195,1073
92,915
93,601
133,435
394,334
313,465
136,531
346,493
371,493
139,425
292,325
363,331
401,381
527,475
849,589
619,865
1031,800
1376,1039
1629,1345
2158,1699
1947,2233
3061,2244
4124,2983
4368,3954
5615,4531
6801,5699
7753,6904
9800,8000
11034,9828
11403,11382
12311,12246
13533,13098
13901,14149
15632,14907
16453,16167
17540,17297
17694,18412
18884,19053
18991,19974
19809,20592
20912,21237
20849,21677
21971,22008
22318,22628
21430,22743
21784,22417
20953,22143
20195,21321
21080,20847
20517,20933
21387,20516
21484,20651
22090,20694
21514,20706
22666,20729
21672,21097
22403,21003
22189,21071
22932,21012
22958,21105
22851,21248
23736,21445
24423,21893
23612,22973
24318,23565
23629,24157
24349,24479
25238,24794
25387,25040
26951,25471
27017,26170
26521,26744
26111,26911
26587,26926
27013,26837
25875,27386
26341,26787
25724,26691
26338,26213
26619,26436
25188,26589
25403,25839
26167,25707
25248,26138
24482,25741
23718,25193
23016,23863
21811,22793
22365,21600
22671,20980
21845,21408
20833,21444
19807,20774
20124,19774
19407,19541
19649,19212
19068,18843
18516,18485
18501,17725
17540,17558
17246,17313
16797,16583
15794,16030
15480,15798
14149,15579
13462,14876
12792,14203
11995,13405
10426,12177
9404,11059
8613,10270
8322,9467
7018,8710
5119,7400
4737,5896
3977,4606
3961,3664
2974,3076
2585,2266
2409,1786
1939,1341
1765,1034
1614,946
1214,830
1324,803
1173,785
846,826
816,907
663,1117
558,1009
573,898
515,942
389,1304
375,1398
442,1016
416,901
389,789
355,881
340,703
408,605
304,633
280,493
410,444
322,510
240,391
325,391
238,453
326,358
242,411
434,333
432,426
703,491
1075,699
1915,1014
2532,1732
3630,2480
6604,3549
8893,6016
12580,8583
17785,12077
21122,16862
23861,20963
26257,24325
28166,27059
31439,29274
33708,32042
35443,34515
35476,36695
37618,37672
37501,39211
38245,39928
40828,40546
41684,42120
40397,43161
41978,42350
41514,42098
42115,40820
43020,40516
45136,40186
44137,41908
44259,42440
44612,42738
43794,43308
45700,42663
45671,44265
44368,44955
46747,44027
45719,46865
45446,45217
47551,45572
48073,47484
47036,47833
47261,47346
47794,47567
49068,47624
49595,49962
46926,49496
46477,45534
45509,46117
45569,45177
45093,45400
47075,44834
45120,47804
44842,43728
45672,45223
44474,45812
45424,43367
44609,46211
43896,43456
43366,42901
42727,42950
43059,42146
43212,42641
44713,42635
43289,44850
43410,43325
44665,44326
43700,45111
43409,43729
43538,43144
42048,43172
43015,41213
42050,43653
41537,41450
38777,41199
39016,38055
37432,38320
35358,37202
34299,34788
32513,33468
30671,31518
30068,29261
28362,28488
27602,26866
27294,26706
25792,25762
26031,24347
25635,24943
25067,24399
23596,23922
24407,22797
23089,22557
21667,22230
22103,21392
20775,21576
19484,20538
19295,20062
18835,19798
18649,19523
19052,19688
17811,19816
16524,19253
14419,18547
13274,16637
11807,15013
11192,13507
12423,11802
9488,11661
7612,10585
6622,9072
5785,7352
5435,6671
9075,5942
3219,6839
3541,5354
2342,4312
2235,2489
2025,1700
1335,1058
1112,329
862,807
948,1219
698,1510
736,1618
567,1508
646,860
482,927
539,1943
2355,1850
523,2697
464,1670
470,658
434,378
520,2319
326,1572
335,1280
289,924
435,827
367,894
330,829
489,676
483,577
527,652
588,629
778,595
1110,681
1801,954
2136,1343
3275,1807
5641,3662
7932,5567
10620,7973
15161,10819
20847,15007
23496,20591
27320,24647
29494,28613
31709,31474
34593,33998
37550,36580
38391,39388
38770,41178
40215,41897
41312,42901
41453,44008
43276,44201
44376,45135
44152,46014
45257,45252
46783,44864
46801,45584
47712,45078
47587,44846
47781,44858
49015,46141
46815,47513
46375,45442
48675,44880
47997,47762
47291,47241
48016,47204
47887,47948
47684,47431
48947,47514
48888,49164
50606,48329
50585,51583
48615,50344
48468,47213
49147,48169
47869,49152
47787,46865
49210,47945
47101,49624
46193,45987
47446,46609
46845,47385
46119,46062
45318,46273
45901,44480
46489,45980
47382,46573
45971,47372
45376,44719
44953,44889
45145,43911
45736,45645
46503,46355
45660,46500
45757,45295
43724,46199
43951,42418
43591,43924
44244,43945
43242,44248
42724,42492
41587,42726
41064,41123
39037,40551
39099,37504
38544,38230
36324,37863
33938,35742
33341,32620
31952,31954
30677,30289
29874,28915
28925,28310
27468,27923
28470,26451
26220,27548
25345,25113
25235,23879
24534,23330
22958,23273
22759,22068
22306,21533
21317,21200
22167,20766
20854,20691
20141,20555
19940,20763
18435,20505
18707,19300
17301,19153
16573,18114
15217,17188
14704,16122
13630,15073
11900,13829
10203,13084
9333,11299
8702,9777
9573,8884
6565,8858
5747,7114
4490,5730
3849,4135
3672,2738
2916,2430
2462,1661
2240,1135
11020,1001
6338,5473
2292,6447
1450,4720
1543,2887
1719,2019
1386,2164
1171,1955
1088,1876
762,1750
956,1163
740,1631
524,2722
426,2079
508,1775
489,1402
468,705
322,278
359,-407
235,-1705
331,-2707
393,1235
494,2402
560,1730
331,1111
481,701
601,751
1138,801
1537,1213
2175,1694
3212,2270
5012,3391
7773,5145
10534,7804
14432,10828
18724,14806
21517,19380
24719,23171
28885,26717
31169,30775
33398,33892
36416,36529
36205,39397
36807,40526
38045,41215
38461,41889
38934,42404
40280,42669
41524,43332
41897,44207
43281,44191
41823,44169
42392,42299
42963,41414
43340,40743
44261,40981
44659,42252
44958,42568
45643,43128
46819,44659
46582,46133
45962,46366
47003,46352
48020,47059
46280,48255
47042,46060
47717,46831
46034,47503
46421,45434
47260,46396
47090,47568
46967,47809
46914,46709
45197,46732
43421,44390
43944,42091
43233,43529
42578,42488
41651,41646
41147,40566
42051,40842
43511,42012
43088,43349
44133,43049
44206,44868
43268,43743
42798,42966
43474,42669
43309,42763
43892,42747
43764,43941
43295,43797
41812,43713
43204,42320
44607,43855
43360,45243
42325,43987
41674,42516
41010,41650
39624,40487
38435,38289
38323,37087
35793,37631
34461,34467
33867,33518
32553,33250
31197,31594
29302,29832
28822,27945
27591,27322
27926,26338
26962,26669
26120,25767
25392,24007
25100,23307
24868,23766
24185,23712
24691,23071
22554,23378
22180,22315
22686,21535
21142,21622
20649,21459
19134,20793
19330,19526
17745,19450
17514,18739
17194,18194
15253,17515
14063,16204
12862,14528
11912,13368
10006,12208
14504,10443
7380,11396
6535,8825
5473,6850
4903,4889
4195,4271
3731,3050
3326,1907
2620,1890
2393,1487
1987,1022
1662,679
1479,636
1344,43
1108,228
969,711
1064,568
839,709
1005,737
806,603
697,359
491,2909
573,2125
570,1728
340,1399
331,1075
469,838
321,876
381,826
331,727
283,683
473,587
535,617
436,668
576,633
432,630
509,484
730,553
1065,669
1567,1073
2254,1618
3261,2317
5073,3270
7285,5021
10481,7318
13070,10400
18803,13409
21411,18472
23940,22258
27498,25433
29715,28760
31868,31449
35806,33961
35542,37342
36067,38700
38356,39648
38570,41136
38964,42004
40851,42565
40256,43548
40560,43358
42936,42972
42788,43491
43701,43123
42808,43048
42557,41418
42458,40207
42504,40709
42811,40541
42710,40908
44748,41358
44280,43426
43783,43548
44745,44112
44239,44540
45012,43733
45875,45171
45751,45786
44819,45498
44598,44813
44685,43829
44012,43938
45800,43931
47466,46163
45074,48745
45729,45117
44409,45944
43054,43961
43298,42438
43253,42668
41829,42424
41938,41616
41907,41553
41997,41330
44040,42070
43544,44147
42424,43454
42845,42590
41340,42980
41497,40643
43630,41036
43128,43347
42317,42157
42090,42059
41577,42498
40110,41486
39958,40475
43521,39907
40526,43922
39373,40872
38557,39368
38028,37845
36635,37400
37061,35541
34950,35795
33425,34685
33587,33015
30852,32675
29786,30437
30193,28375
28069,28148
27346,27365
27065,26757
25742,26008
24852,25104
25865,24135
23761,23636
23375,22001
22856,22902
22422,22109
21224,21650
21220,20739
20324,20254
20120,19618
19752,19983
18297,19598
18498,18771
17968,19085
17098,18317
15682,17544
14932,16973
13431,15763
11827,14468
10664,13172
9257,11495
8664,9818
7761,9279
6346,8105
5433,6905
4756,5821
4210,4875
3409,3872
2894,3030
2502,2055
2264,1502
2158,1199
1891,652
1236,644
1526,609
1520,982
1110,1290
887,1610
867,1662
849,1616
805,1638
555,1473
562,1441
715,1571
680,1533
737,1428
747,1442
660,1443
636,1251
592,1083
464,888
370,704
687,641
464,816
493,535
923,597
604,1017
785,911
999,923
1022,1046
1970,1171
2705,1905
4397,2599
6436,4115
9764,6210
12541,9343
17361,12602
19817,17122
22427,20532
26032,23565
30083,26879
31070,30642
34582,32827
34909,35830
35644,37166
36713,38232
36829,39327
38035,39739
41063,40754
39565,42898
38877,42479
40298,41484
40124,40969
40577,40099
41847,39474
41825,39611
41745,39388
42546,39916
41910,40233
42321,39619
44040,40253
44005,42663
42771,43099
44259,42811
43977,43880
43743,43798
46142,43645
46022,45662
45008,45971
44519,46053
43932,44469
44262,43346
45054,44317
44255,44786
42638,43882
42786,42418
42432,42413
41822,42087
41930,41760
42570,41246
40020,42125
41657,39672
41182,41672
41791,40392
41960,41807
41594,41397
40917,40596
40196,40917
40417,40081
41148,40159
41545,41106
42395,41222
40147,42471
40143,40628
38643,40439
38363,38238
38959,38122
39826,38773
37932,39649
36719,38032
35379,36863
34584,34262
33446,33859
33044,32454
31939,32188
30675,31490
29389,30242
26426,28614
26117,25308
25929,24197
25433,24028
24788,24198
23667,24473
60159,23138
18089,50254
26374,30487
23892,26539
17552,22229
20926,18975
20445,18903
15778,17574
19768,16530
18254,18032
15567,17191
18382,18883
16178,19877
14055,18415
14709,18607
14042,16490
12376,13474
12057,11592
10932,8534
10397,2662
9716,-295
9592,14489
7510,10777
7711,11344
7116,11121
5973,8568
5799,8164
5330,7530
3842,5178
3776,4885
3089,4155
2999,2552
3009,3187
2354,3095
1741,2201
1771,2050
1495,2003
1051,1610
1017,1432
870,1056
512,866
731,762
397,1053
596,545
450,783
509,833
227,764
322,816
271,941
247,634
379,586
228,447
156,408
219,553
133,543
88,366
271,379
136,472
188,351
282,383
250,414
327,326
551,426
438,486
437,552
700,550
1148,734
1426,1061
2090,1441
2229,2004
2742,2372
4659,2932
4874,4350
7543,5188
8919,7266
9545,9001
11184,10228
12289,11718
14472,12919
15026,14836
16893,16038
17702,17551
18464,18870
18833,19995
20313,20665
21678,21713
21665,22939
22333,23649
22055,24256
22893,24449
22821,24518
23255,24134
23848,24127
23788,23740
23229,23799
24064,23581
23227,23397
23677,22832
23293,22472
22543,22262
22185,21573
21465,21216
20999,20598
22329,19986
22897,19883
22618,20348
22441,21025
22847,21190
23346,21553
23216,21869
24175,22092
23732,22443
23395,22600
23682,22735
24242,22915
24760,23246
24914,24115
24289,24551
25100,24986
24795,25738
25246,25950
26261,26310
25532,26583
24977,25972
25174,25650
26497,25645
26400,26180
26281,26353
25766,26327
26081,26131
25881,26083
25588,26271
25221,26110
25181,25561
24283,25063
24261,24458
24144,24310
22924,24168
23156,23231
22415,22938
21749,22167
20646,21552
19786,21021
20425,20029
20028,19411
19730,18729
19767,18656
19791,18717
19789,18772
18571,18690
17894,18252
18804,17658
18961,17665
17693,17832
18969,17612
18722,17763
17301,18029
17622,17920
16489,17623
15779,17353
14049,17055
13672,16002
12858,14927
11982,13720
11189,12719
10330,11740
9530,10806
9012,9842
7664,9197
7437,8486
6340,7417
5874,5817
5234,4971
4213,4199
3354,2777
3308,2162
2398,1977
2449,1310
2328,1479
1807,1605
1748,1700
1471,1443
1384,1304
984,1313
1013,1107
811,1011
741,930
678,897
529,970
547,813
422,960
498,853
306,1030
287,1086
218,922
93,661
42,565
85,222
133,199
217,302
44,312
85,254
43,241
134,233
273,195
575,322
721,546
983,761
1159,1035
1306,1235
1889,1442
2198,1882
2946,2347
3948,3013
4680,3975
5742,4903
6272,5958
8741,6705
9997,8573
10903,10279
11791,11663
12649,12685
13711,13614
15012,14597
15501,15713
16168,16542
16465,17378
16925,17907
17377,18505
18513,19033
18760,19707
18987,20238
20680,20453
19012,21144
20016,20832
20524,20787
19908,20614
18219,19887
18654,18935
18153,18341
19455,17872
19136,18054
20207,17845
19882,18385
19652,18788
19826,18836
19805,19038
21042,18978
21906,19197
20966,19650
22051,19796
21463,20135
22082,20136
22045,21164
22788,21165
23003,21928
24147,23126
24190,24389
24240,24703
24302,24972
25154,24680
24248,25180
24413,24964
26131,25156
25096,25903
24917,25893
24240,25551
23440,24626
23831,24137
22781,24235
23138,23373
23434,23448
23546,23255
22657,23225
22231,22708
21103,22067
20982,20951
20031,20557
20348,19771
19355,19351
20092,18650
20415,18845
19355,18735
19813,18270
19441,18852
19393,18940
19857,19204
18567,19371
18376,18699
18078,18403
16526,17578
16638,16573
17008,16289
15914,16531
15201,16436
14478,16201
12612,15453
11757,14402
11709,13013
10395,12086
9253,10703
8235,9508
7514,8375
6411,7188
5638,6105
4587,4877
3261,3885
3107,3042
2594,2107
2493,1610
2153,1437
1937,653
1821,365
1735,691
1621,827
1119,1110
1046,1246
815,884
857,597
784,941
585,1086
536,1075
746,1106
792,1398
400,1611
575,1588
324,1525
275,1008
287,762
326,514
273,486
331,411
233,368
281,336
191,443
284,458
223,428
227,387
428,282
317,414
513,421
703,460
977,569
1091,937
2072,1241
2921,1904
5613,2893
7813,5053
10710,7461
15285,10431
17574,14587
20297,17883
23741,20953
26619,24105
27490,27206
31213,29080
31714,31777
33428,33426
34719,35217
33663,36689
35271,36927
36805,37922
37192,39066
37920,39949
39102,40285
39555,40358
39813,40037
41500,39618
42314,39609
41351,40014
42123,39918
40487,39880
41706,38605
43479,39576
41633,41641
43324,40617
43153,42696
44304,42721
43089,44520
45125,43837
44984,44567
43473,44904
43874,43504
44155,43229
43774,43651
45321,43538
44716,44938
42492,44376
43099,42492
42008,43081
42371,41823
42013,42626
41885,41104
40708,41323
40951,40818
40441,39987
41582,39933
42680,41259
42624,42700
44417,42249
44778,45013
44161,45525
44593,44215
45390,44454
44127,45232
41499,43891
41578,41610
41567,41561
41773,41268
42882,41996
42443,43052
40317,43182
41228,40910
39408,41517
38648,39317
37964,38156
36609,36446
34766,35154
33904,33380
34710,31849
32879,33368
32255,32349
30542,31210
28681,29862
29567,28900
28899,29243
26734,27989
27429,25950
27742,25444
26396,25682
26382,25827
25932,25786
24100,24982
24522,24394
23265,23929
22226,23148
21758,22710
21194,21961
19558,20933
19401,19775
19275,19609
17984,19427
16544,19285
14815,17998
13660,15811
12446,14701
11140,13375
9902,11207
8861,9798
7706,8785
7019,7462
6084,6808
5214,6164
4457,4996
3803,4451
3405,3700
2763,2950
2637,2358
2522,2072
1819,1531
1539,1191
1663,1383
1395,1784
1133,2033
1631,1939
1163,2240
931,2283
1041,2139
763,2034
679,1881
850,1655
685,1662
488,1627
720,1430
638,1328
638,1252
541,1220
577,921
517,928
717,1003
819,918
795,906
1183,994
1093,1155
1030,1123
1955,1335
2344,1883
3348,2393
4649,3405
6666,4585
8722,6458
12762,8777
16426,12288
21954,16165
24896,21429
25788,25581
30163,27949
32997,31173
34596,34188
37808,36496
38676,39187
39465,40933
40175,42247
41266,43074
42000,43940
43052,44585
44614,45198
44380,46102
45872,45898
46970,45931
46292,46066
47154,44740
48624,44591
47834,45807
47163,46681
48665,45964
47925,46443
50222,46744
48836,49678
48267,47934
48747,48209
48437,48600
48742,48059
50151,48614
50566,50276
49479,50437
49385,49071
48838,49164
49110,47949
49904,49101
49236,50159
47981,48527
46314,47327
47159,45650
45386,47062
46915,44024
45298,47247
45149,44034
45110,45707
45555,44775
45212,45365
46356,44977
46036,46083
44595,45376
45137,44192
45604,45158
45957,45445
46710,46033
46637,46556
46221,46656
45664,46878
46206,46135
45757,46673
46304,45738
45549,46749
43420,45187
43420,43451
42896,42892
40604,42281
41215,39679
39102,40559
36321,37984
36080,35598
34180,35177
32851,32573
33058,31346
31644,31376
30809,30220
31188,29851
30959,30005
28895,29902
29415,27909
29232,27741
27322,27692
27312,26930
27188,26492
26777,25896
25441,26126
24955,25402
24141,24529
23009,24880
22243,24202
20586,22951
20072,21958
19606,20719
18056,19572
17154,18707
15528,17390
13838,15515
13149,14147
11772,13222
10158,11379
9398,10070
9238,9136
7153,8017
6500,6685
5895,5748
7476,5130
4313,5578
4040,4607
3301,3880
2663,3128
2344,2599
1890,1819
1741,1416
1623,1628
1115,1717
1198,1858
1087,2109
904,1939
949,1990
716,2077
634,1631
700,1385
489,1685
488,1185
582,742
489,657
475,1723
466,1415
405,1338
477,1184
463,1057
425,946
341,787
823,675
700,962
869,896
1079,1038
1538,1210
2101,1605
2937,2240
4430,3015
5546,4394
8999,5843
12492,8681
15927,12337
24679,16336
22789,23548
30359,25950
29785,31256
31903,33062
34135,35060
36775,36823
38130,38899
39581,40903
40597,42638
41436,43858
41485,45216
43456,45280
43513,46253
43990,46407
45230,45864
46189,45606
46097,45186
47206,44341
47014,44151
47062,43919
47963,46214
48351,45635
48695,48343
49704,48081
50015,48877
47344,49473
49239,46659
48508,48825
47366,48180
49593,47005
49819,49729
48681,49625
49314,48785
49699,49032
49591,49461
52308,49749
53510,53293
49839,54199
50297,48999
50488,49892
49243,49875
49140,48725
49562,48461
51626,49322
50037,53430
48916,49994
48536,47971
49339,48985
48074,49375
46963,46657
46755,46699
46398,46368
47896,45378
48114,48065
47253,47636
45793,46090
46916,45512
46788,48164
45808,46348
46663,45455
45758,46816
44711,44982
44937,43604
43658,44193
42277,43804
42429,41855
42085,41758
39133,41686
38845,38848
37234,38106
36284,36060
35092,35064
34007,33261
31618,32843
32462,30889
31936,31231
29482,30378
29516,28614
30401,28055
27007,28597
28647,26679
27946,27127
25291,26582
26003,25178
26249,24671
24303,24480
25468,24188
27076,24972
22867,25875
22357,24687
21214,23132
20469,21642
19871,21192
18104,20274
16534,18001
15487,17089
12923,16037
11927,13345
11043,11960
9060,11181
7968,8675
7582,7798
5872,7071
4611,4927
4603,3384
4148,2528
3412,1199
2901,907
2358,1765
1717,1174
1788,711
1642,375
1260,567
1297,1038
1276,1284
1063,1692
1046,2215
1014,1983
805,2038
841,2246
963,1982
622,1928
660,2062
621,1743
578,1227
607,1215
602,1281
762,1245
659,1378
574,1260
712,922
915,953
1031,1098
809,1125
1624,1031
2225,1543
2035,2172
4221,2396
5078,3914
6865,5184
10539,7043
13207,10284
16829,13502
21666,17334
24508,21893
26653,25828
30194,28881
33388,31948
34722,35370
37931,37765
39316,40317
40325,42420
42069,44127
42189,45577
42571,45995
45304,46429
44729,47854
43991,47324
47199,46408
47458,47106
47328,47020
48338,46852
47988,46546
45929,46165
47384,44778
47567,45490
46874,45763
49052,45691
49173,48167
47652,48475
49739,47508
48909,49605
48176,48602
51588,48300
49747,51822
48854,48942
50123,49163
49300,49633
48839,48018
49942,49051
49135,49939
47969,48983
49053,48351
48661,49426
46364,48106
46739,45720
47345,46063
47707,46739
48510,48371
46945,48763
46664,45827
47220,46896
47072,46584
46269,46196
45844,46820
47292,45159
46483,47160
47427,46658
47867,47513
46943,47863
46276,47357
46343,46134
44520,45923
45951,44480
45655,46467
44445,44980
44834,43824
43307,44419
41709,42736
42101,41676
41437,41536
39014,40731
38746,38455
37617,37969
35263,36411
34133,33762
33795,32648
32496,32026
32010,31503
32650,31229
30904,31785
29893,30517
29916,29150
28363,28013
28631,27373
28140,27409
26777,26756
26075,26375
25173,25401
24451,23936
24426,23814
23078,24107
21940,22976
21556,22471
20384,22167
20361,20914
19420,20272
18764,19501
16714,18432
15753,16850
14148,16002
12129,14440
11474,12459
10614,11143
9102,9711
8636,8713
7485,8102
5584,7152
5513,5855
4774,4788
3900,3878
3529,3458
2938,2707
2189,1858
2409,1260
1740,753
1384,605
1422,754
1135,1178
1048,1248
909,1681
747,1701
700,1319
598,1352
779,1363
755,1390
485,1767
476,1714
412,1215
380,1173
542,1105
416,1068
546,1057
613,1060
561,925
622,1066
905,1011
873,1064
1272,1163
1836,1418
2371,1910
3578,2524
4708,3567
5749,4771
9336,5998
12194,8958
15713,12275
21506,16031
24173,21237
25937,25333
29413,28179
31666,31113
33610,33671
36744,36009
37895,38575
38205,40538
39849,41686
40851,42867
40811,44034
43252,44561
43235,45798
43162,46055
43440,45819
41886,44627
40945,41806
44043,39762
46347,40595
42414,43112
42913,41848
42312,41274
42035,40224
44856,40572
43294,43114
41781,42121
50059,41351
41857,49558
42318,41917
43962,41686
42613,42456
42760,41633
42684,42868
41749,42092
42339,41969
42456,42962
41527,41627
40198,40479
41134,40024
39499,41708
39952,39563
41655,39828
39541,40626
40260,38771
40143,40285
38704,38956
39192,37201
40921,41146
39370,40417
39573,39250
39180,39707
38444,38733
39514,38458
39865,39319
39585,39403
39071,39969
38834,39731
37747,39079
37321,37838
38829,37370
37095,37805
36922,36908
35691,37223
33996,35350
33507,34037
33604,33224
32226,32332
30159,31411
29655,30159
27834,28775
26965,27381
27047,26057
25466,25118
25792,24302
25190,24529
25051,24173
23794,24217
23340,23410
22786,22083
22049,21151
21430,21116
21035,20391
20081,20336
19112,19835
19088,18665
18524,18277
17802,18572
17243,18531
16399,17999
16604,17611
15736,17092
15479,16249
14764,15893
14146,14862
13643,14170
