Real_Requests,Predicted_Requests
8234,8461
8097,8324
7846,8216
7610,8181
7100,7984
6943,7800
6730,7642
6418,7520
6240,7302
6017,7076
5812,6814
5841,6457
5680,6191
5417,5911
5266,5591
5012,5355
5060,5067
4864,5008
4812,4875
4704,4798
4708,4684
4518,4693
4508,4551
4555,4502
4368,4556
4289,4388
4205,4280
4235,4169
4278,4215
4170,4285
4222,4188
4200,4219
4230,4215
4237,4257
4292,4261
4232,4321
4274,4257
4174,4295
4303,4185
4316,4319
4376,4350
4592,4419
4497,4645
4592,4559
4706,4649
4933,4750
5065,5014
5223,5170
5789,5330
5918,5942
6144,6109
6526,6336
6742,6699
7035,6939
7624,7231
7906,7817
8154,8150
8493,8378
8987,8647
9171,9127
9385,9333
9626,9499
9574,9691
9668,9623
10063,9625
10010,9868
10186,9889
9892,9911
9919,9699
10295,9564
10309,9640
10235,9664
10304,9652
10431,9562
10501,9626
10350,9787
10339,9825
10226,9803
9870,9728
10094,9598
9882,9564
9886,9545
10079,9586
10063,9665
9957,9751
10106,9796
10067,9852
10092,9939
9884,9955
9679,9845
10103,9661
10137,9807
9964,9988
9953,10056
10267,10000
10318,10132
10074,10356
10266,10364
10224,10358
10115,10315
10427,10306
10766,10366
11055,10670
10897,11151
11347,11268
11042,11504
11001,11456
11149,11368
11192,11342
10827,11375
11570,11115
11381,11432
11313,11576
11153,11497
11027,11219
10820,11000
10732,10794
10704,10559
10175,10511
10231,10029
10199,9823
10221,9768
10140,9680
10028,9970
10300,9760
9926,9949
9691,9814
9584,9745
9367,9287
9201,9355
9222,9244
9157,9169
9352,9189
9053,9231
8952,9144
8520,9027
8378,8777
8066,8622
7955,8396
7856,8305
7557,8181
7179,8052
6939,7833
6756,7565
6580,7377
6424,7256
6264,7095
6099,6879
6030,6739
6041,6553
5774,6424
5540,6202
5445,5897
5367,5718
5256,5622
5111,5496
5038,5294
4954,5164
4854,5048
4746,4930
4611,4816
4592,4670
4517,4605
4549,4514
4473,4560
4471,4485
4447,4484
4451,4468
4450,4475
4420,4487
4340,4483
4350,4369
4337,4376
4298,4363
4453,4324
4574,4518
4484,4648
4617,4529
4695,4679
4707,4777
4855,4775
5110,4940
5274,5231
5637,5407
6051,5813
6364,6280
6877,6610
7508,7176
8233,7858
8884,8637
9740,9331
10093,10229
10875,10537
10972,11341
11260,11346
11523,11612
11423,11819
11407,11631
11760,11507
11736,11771
11385,11658
11548,11245
11526,11223
11440,11119
11642,10999
11580,11131
11697,10992
11481,11122
11416,10903
11441,10853
11459,11009
11696,11101
11522,11412
11456,11398
11461,11344
11408,11368
11516,11373
11418,11504
11277,11354
11617,11271
11290,11654
11127,11241
11209,11074
11153,11121
11217,11056
11367,11168
11566,11327
11540,11620
11556,11580
11443,11574
11453,11439
11274,11467
11119,11313
11223,11113
11536,11202
11572,11575
11402,11613
11883,11473
11644,11990
11811,11700
11738,11957
11847,11802
11613,11911
11777,11650
12184,11777
11994,12262
12371,12135
12356,12556
12121,12518
12333,12238
12275,12456
12259,12370
12365,12323
12275,12397
12799,12222
12574,12939
12433,11424
12551,12074
11954,12163
11920,11702
11585,12061
11407,11599
10911,11425
10887,10767
10608,10737
10563,10488
10271,10402
10454,10136
10373,10190
10299,10209
10205,10146
10196,10047
9834,10050
9759,9707
9721,9611
9185,9603
9264,9158
9296,9194
9193,9149
8905,9135
8871,8939
8787,8812
8683,8744
7992,8666
7734,8349
7653,8054
7141,7884
6958,7596
6922,7413
6581,7281
6294,7118
6199,6910
5914,6734
5790,6466
5802,6292
5655,6194
5489,5941
5378,5748
5265,5663
5100,5521
5018,5355
5100,5265
4883,5336
4862,5132
4823,5004
4742,4955
5292,4872
5125,5424
4721,5315
4598,4855
4596,4629
4666,4623
4556,4737
4492,4553
4639,4449
4487,4675
4556,4518
4624,4594
4510,4664
4700,4511
4779,4735
4689,4819
4782,4720
4931,4836
5006,4999
5226,5077
5460,5343
5846,5675
6344,6114
6826,6630
7154,7144
7659,7503
8180,8050
8929,8604
9349,9387
9823,9841
10695,10292
11181,11188
11274,11707
11558,11769
11850,11946
11663,12177
11904,11941
11843,12010
12038,11863
12043,11917
12292,11868
11852,11989
11911,11585
11944,11495
11887,11505
11833,11442
12027,11362
11979,11613
11802,11674
11833,11486
11978,11530
11767,11821
11767,11657
11638,11612
11657,11522
11804,11568
11697,11760
11836,11658
11787,11796
11302,11778
11427,11253
11264,11381
11689,11157
11866,11650
11411,11921
11461,11359
11791,11399
11615,11872
11544,11691
11607,11541
11427,11535
11585,11426
11546,11633
11618,11567
11503,11600
11531,11512
11582,11510
11553,11626
11862,11620
12148,11903
12226,12232
11998,12324
12402,12065
12521,12554
12696,12774
12873,12900
12762,13084
13056,12948
13061,13294
12930,13313
12977,13094
12738,13090
12652,12765
12713,12660
12831,12717
12875,12791
12464,12849
12581,12290
12334,12411
11800,12200
