Time,AMF Utilization (%)
3520,50.112500000000004
3530,49.9125
3540,49.175000000000004
3550,49.30416666666667
3560,49.90833333333333
3570,49.02916666666667
3580,49.02916666666667
3590,48.49166666666667
3600,48.57083333333333
3610,49.18333333333334
3620,48.7375
3630,49.31666666666666
3640,49.1125
3650,47.09166666666667
3660,47.612500000000004
3670,46.93333333333333
3680,48.704166666666666
3690,49.44166666666667
3700,47.545833333333334
3710,47.75416666666666
3720,49.12916666666667
3730,48.395833333333336
3740,48.1
3750,48.362500000000004
3760,47.612500000000004
3770,48.270833333333336
3780,48.108333333333334
3790,48.40833333333333
3800,47.92916666666667
3810,48.045833333333334
3820,48.25833333333333
3830,48.1375
3840,49.425000000000004
3850,50.61666666666667
3860,50.94166666666666
3870,49.99166666666667
3880,51.675000000000004
3890,52.170833333333334
3900,52.900000000000006
3910,53.6375
3920,53.175
3930,54.400000000000006
3940,54.42083333333333
3950,53.87499999999999
3960,54.07083333333333
3970,53.075
3980,52.71666666666667
3990,52.97083333333333
4000,53.4625
4010,53.645833333333336
4020,51.93333333333333
4030,52.42083333333334
4040,51.391666666666666
4050,49.166666666666664
4060,48.362500000000004
4070,46.39583333333333
4080,46.32083333333333
4090,45.62916666666666
4100,44.87083333333333
4110,45.27916666666666
4120,43.829166666666666
4130,43.02916666666667
4140,41.49583333333333
4150,42.43333333333334
4160,42.391666666666666
4170,40.45
4180,39.295833333333334
4190,74.57936507936508
4200,75.58580858085809
4210,75.30833333333334
4220,74.05000000000001
4230,73.38333333333334
4240,75.35833333333333
4250,71.95
4260,70.29166666666666
4270,70.00833333333333
4280,67.11666666666667
4290,64.69166666666666
4300,62.28333333333333
4310,60.391666666666666
4320,60.12499999999999
4330,56.34166666666667
4340,54.48333333333333
4350,52.825
4360,51.65
4370,51.625
4380,48.90833333333333
4390,47.95833333333333
4400,78.27499999999999
4410,45.05833333333334
4420,42.66666666666667
4430,47.56666666666667
4440,43.608333333333334
4450,37.65833333333333
4460,44.3
4470,42.449999999999996
4480,37.95
4490,44.36666666666667
4500,42.55
4510,38.550000000000004
4520,42.425000000000004
4530,40.25
4540,40.525
4550,38.875
4560,37.375
4570,48.233333333333334
4580,39.2
4590,39.475
4600,38.99166666666667
4610,39.641666666666666
4620,38.65833333333333
4630,39.54166666666667
4640,40.050000000000004
4650,40.91666666666667
4660,40.708333333333336
4670,42.65833333333333
4680,43.625
4690,45.61666666666667
4700,47.108333333333334
4710,48.8
4720,52.416666666666664
4730,56.15833333333333
4740,59.516666666666666
4750,65.14999999999999
4760,69.59166666666667
4770,73.8
4780,80.13333333333334
4790,42.733333333333334
4800,44.68333333333334
4810,47.49583333333333
4820,48.11666666666667
4830,49.7125
4840,50.15833333333334
4850,50.50833333333333
4860,50.8
4870,50.50833333333333
4880,49.875
4890,49.7
4900,49.954166666666666
4910,49.50416666666666
4920,49.641666666666666
4930,50.387499999999996
4940,49.954166666666666
4950,49.275000000000006
4960,48.59166666666667
4970,48.895833333333336
4980,48.9
4990,49.0
5000,47.675
5010,48.512499999999996
5020,48.72916666666667
5030,47.333333333333336
5040,49.420833333333334
5050,49.1875
5060,48.625
5070,49.22083333333334
5080,48.05833333333333
5090,46.7125
5100,47.233333333333334
5110,48.0625
5120,46.87916666666666
5130,47.50833333333333
5140,48.00416666666666
5150,48.65416666666667
5160,49.44166666666667
5170,48.72916666666667
5180,49.020833333333336
5190,48.141666666666666
5200,48.82083333333333
5210,48.0125
5220,47.9125
5230,47.38333333333333
5240,48.5875
5250,48.2875
5260,48.75833333333333
5270,49.108333333333334
5280,50.14999999999999
5290,50.3625
5300,51.02916666666667
5310,50.108333333333334
5320,51.645833333333336
5330,51.74166666666666
5340,51.6625
5350,51.225
5360,51.49583333333333
5370,51.79583333333333
5380,53.18333333333334
5390,54.44166666666666
5400,53.43750000000001
5410,54.57083333333333
5420,54.704166666666666
5430,54.333333333333336
5440,54.733333333333334
5450,53.62083333333333
5460,52.7875
5470,52.46666666666666
5480,50.81250000000001
5490,50.31250000000001
5500,48.53333333333333
5510,47.11666666666667
5520,46.2375
5530,45.50416666666667
5540,45.46666666666667
5550,44.65833333333333
5560,44.55833333333333
5570,42.90833333333333
5580,41.2375
5590,42.6
5600,39.80894308943089
5610,38.80597014925373
5620,75.10317460317461
5630,77.12046204620462
5640,77.60833333333333
5650,75.58333333333334
5660,75.53333333333333
5670,74.1
5680,74.16666666666667
5690,71.95833333333333
5700,71.99166666666666
5710,68.90833333333333
5720,67.49166666666667
5730,63.95833333333333
5740,61.5
5750,59.22500000000001
5760,56.41666666666667
5770,56.074999999999996
5780,57.21666666666667
5790,52.74166666666667
5800,51.55833333333333
5810,49.416666666666664
5820,48.16666666666667
5830,56.474999999999994
5840,46.800000000000004
5850,44.800000000000004
5860,50.625
5870,44.29166666666667
5880,43.225
5890,42.53333333333333
5900,41.475
5910,41.43333333333333
5920,41.66666666666667
5930,41.175
5940,40.30833333333334
5950,41.05
5960,39.35
5970,38.11666666666667
5980,39.24166666666667
5990,37.141666666666666
6000,37.708333333333336
6010,38.875
6020,37.31666666666666
6030,37.63333333333333
6040,38.34166666666667
6050,36.266666666666666
6060,37.708333333333336
6070,38.166666666666664
6080,38.13333333333333
6090,39.1
6100,40.208333333333336
6110,39.800000000000004
6120,42.55
6130,44.224999999999994
6140,44.800000000000004
6150,47.91666666666667
6160,51.208333333333336
6170,54.30833333333334
6180,59.73333333333334
6190,62.93333333333333
6200,67.875
6210,74.94166666666666
6220,79.98333333333333
6230,40.87083333333334
6240,44.69166666666667
6250,47.2875
6260,47.362500000000004
6270,48.333333333333336
6280,49.7875
6290,48.545833333333334
6300,50.24999999999999
6310,50.90416666666666
6320,49.46666666666666
6330,49.604166666666664
6340,50.47083333333333
6350,48.645833333333336
6360,50.920833333333334
6370,49.37083333333334
6380,48.8875
6390,49.45
6400,48.31666666666667
6410,47.89583333333333
6420,48.104166666666664
6430,48.24583333333333
6440,47.49583333333333
6450,48.24166666666667
6460,48.38333333333333
6470,47.21666666666667
6480,49.075
6490,47.641666666666666
6500,48.104166666666664
6510,48.454166666666666
6520,47.56666666666667
6530,46.97083333333333
6540,48.31666666666667
6550,47.66666666666667
6560,47.2125
6570,48.13333333333333
6580,47.362500000000004
6590,46.99166666666667
6600,47.93333333333333
6610,49.608333333333334
6620,48.63333333333333
6630,50.025
6640,48.67916666666667
6650,46.983333333333334
6660,47.9875
6670,47.64583333333333
6680,47.0375
6690,48.395833333333336
6700,48.57083333333333
6710,48.7875
6720,49.82083333333333
6730,49.3875
6740,48.3875
6750,50.27916666666666
6760,50.324999999999996
6770,50.25833333333334
6780,52.65833333333333
6790,52.387499999999996
6800,51.41250000000001
6810,52.770833333333336
6820,52.55
6830,50.65833333333334
6840,51.733333333333334
6850,53.2
6860,51.824999999999996
6870,52.237500000000004
6880,53.05833333333333
6890,50.68333333333334
6900,49.8875
6910,49.9
6920,49.483333333333334
6930,48.3125
6940,47.325
6950,47.170833333333334
6960,45.237500000000004
6970,44.25
6980,43.25416666666666
6990,42.96666666666666
7000,42.983333333333334
7010,42.31666666666667
7020,41.69166666666666
7030,42.25
7040,40.32083333333333
7050,38.987500000000004
7060,74.87301587301587
7070,76.55940594059406
7080,74.86666666666667
7090,75.38333333333334
7100,71.46666666666667
7110,72.44166666666668
7120,72.52499999999999
7130,71.475
7140,70.16666666666667
7150,68.15833333333333
7160,66.13333333333333
7170,63.425
7180,62.050000000000004
7190,60.199999999999996
7200,58.19166666666666
7210,54.491666666666674
7220,52.63333333333333
7230,53.00833333333333
7240,50.2
7250,47.775
7260,48.35
7270,46.69166666666666
7280,45.458333333333336
7290,44.4
7300,44.03333333333334
7310,42.55
7320,42.59166666666667
7330,41.53333333333333
7340,40.93333333333333
7350,40.733333333333334
7360,39.608333333333334
7370,39.625
7380,39.75
7390,39.725
7400,38.800000000000004
7410,38.333333333333336
7420,39.68333333333333
7430,37.68333333333334
7440,38.03333333333334
7450,38.58333333333333
7460,37.06666666666666
7470,37.858333333333334
7480,38.35
7490,37.333333333333336
7500,38.34166666666667
7510,38.458333333333336
7520,38.0
7530,40.608333333333334
7540,40.61666666666667
7550,41.333333333333336
7560,42.025
7570,43.925
7580,44.333333333333336
7590,47.983333333333334
7600,50.96666666666667
7610,54.45833333333333
7620,59.69166666666666
7630,64.25
7640,68.79166666666666
7650,74.225
7660,80.60833333333333
7670,42.12916666666667
7680,45.050000000000004
7690,45.92916666666667
7700,47.583333333333336
7710,48.225
7720,48.5
7730,48.449999999999996
7740,50.22083333333334
7750,49.579166666666666
7760,49.02916666666667
7770,50.354166666666664
7780,50.458333333333336
7790,49.97916666666667
7800,51.24999999999999
7810,50.641666666666666
7820,50.1375
7830,49.575
7840,50.12083333333334
7850,48.9375
7860,49.59166666666667
7870,48.725
7880,48.7375
7890,49.77083333333333
7900,49.416666666666664
7910,48.4125
7920,50.5
7930,49.3
7940,48.6375
7950,48.20833333333333
7960,48.912499999999994
7970,47.53333333333333
7980,49.483333333333334
7990,49.52083333333333
8000,48.34166666666667
8010,49.625
8020,49.65
8030,48.858333333333334
8040,50.12916666666667
8050,49.77083333333333
8060,49.88333333333333
8070,51.079166666666666
8080,49.795833333333334
8090,48.395833333333336
8100,49.80416666666667
8110,51.21666666666667
8120,50.520833333333336
8130,50.479166666666664
8140,50.18333333333334
8150,50.59166666666667
8160,51.4875
8170,51.475
8180,51.62916666666667
8190,51.62083333333334
8200,52.09166666666667
8210,52.1
8220,54.337500000000006
8230,54.62083333333333
8240,53.362500000000004
8250,54.52083333333333
8260,55.358333333333334
8270,56.266666666666666
8280,54.3875
8290,54.12916666666666
8300,54.44583333333334
8310,53.4625
8320,52.84166666666666
8330,53.0375
8340,51.6375
8350,52.708333333333336
8360,50.55833333333334
8370,50.59583333333333
8380,49.041666666666664
8390,47.78333333333333
8400,47.075
8410,45.87083333333333
8420,44.479166666666664
8430,45.27916666666666
8440,44.574999999999996
8450,65.67916666666666
8460,40.09583333333334
8470,45.725
8480,41.354166666666664
8490,39.33333333333333
8500,40.87916666666666
8510,75.51587301587301
8520,73.24257425742574
8530,76.55
8540,76.78333333333333
8550,73.29166666666667
8560,75.18333333333334
8570,73.725
8580,72.41666666666666
8590,70.95833333333333
8600,69.125
8610,65.51666666666667
8620,63.975
8630,60.699999999999996
8640,59.583333333333336
8650,58.074999999999996
8660,55.18333333333333
8670,52.55
8680,52.31666666666667
8690,50.141666666666666
8700,48.70833333333333
8710,47.983333333333334
8720,47.25833333333333
8730,45.61666666666667
8740,44.81666666666666
8750,43.275000000000006
8760,43.15833333333333
8770,43.041666666666664
8780,42.266666666666666
8790,41.15
8800,41.55
8810,40.69166666666666
8820,39.68333333333333
8830,40.641666666666666
8840,38.71666666666667
8850,39.0
8860,39.208333333333336
8870,37.916666666666664
8880,37.15833333333333
8890,73.05833333333334
8900,40.166666666666664
8910,37.24166666666667
8920,43.2
8930,40.233333333333334
8940,34.891666666666666
8950,51.71666666666667
8960,40.358333333333334
8970,36.00833333333333
8980,45.00833333333333
8990,42.916666666666664
9000,39.475
9010,43.525000000000006
9020,42.425000000000004
9030,42.825
9040,45.858333333333334
9050,43.108333333333334
9060,44.38333333333333
9070,47.86666666666667
9080,46.666666666666664
9090,48.93333333333334
9100,51.68333333333334
9110,53.48333333333334
9120,59.90833333333333
9130,62.36666666666667
9140,61.49166666666667
9150,64.44166666666666
9160,70.84166666666667
9170,71.0
9180,75.59166666666667
9190,78.375
9200,81.425
9210,42.0375
9220,42.9625
9230,43.44166666666667
9240,44.44583333333333
9250,45.4375
9260,44.333333333333336
9270,44.74583333333334
9280,45.55833333333334
9290,44.7125
9300,45.295833333333334
9310,45.9125
9320,45.875
9330,45.395833333333336
9340,45.9625
9350,44.295833333333334
9360,44.670833333333334
9370,45.61666666666667
9380,43.925
9390,43.9375
9400,43.18333333333334
9410,42.733333333333334
9420,43.09583333333333
9430,42.925000000000004
9440,42.270833333333336
9450,41.63333333333333
9460,42.733333333333334
9470,42.40416666666667
9480,42.391666666666666
9490,43.762499999999996
9500,42.18333333333334
9510,42.266666666666666
9520,43.52083333333333
9530,42.6875
9540,43.00833333333333
9550,43.483333333333334
9560,42.84583333333333
9570,43.829166666666666
9580,43.99166666666667
9590,43.083333333333336
9600,43.3375
9610,43.020833333333336
9620,43.37083333333333
9630,44.17916666666667
9640,44.329166666666666
9650,44.12916666666667
9660,45.33333333333333
9670,44.97083333333333
9680,44.57083333333333
9690,45.6125
9700,46.13333333333333
9710,44.958333333333336
9720,45.42916666666667
9730,45.708333333333336
9740,44.24583333333334
9750,44.074999999999996
9760,45.375
9770,45.125
9780,44.43333333333334
9790,44.22083333333333
9800,43.625
9810,43.17916666666667
9820,42.9625
9830,43.0375
9840,42.44166666666666
9850,41.0875
9860,40.025
9870,40.13333333333333
9880,39.3375
9890,74.93650793650794
9900,77.07095709570957
9910,78.45833333333333
9920,77.36666666666666
9930,77.73333333333333
9940,75.225
9950,73.95833333333334
9960,72.61666666666666
9970,75.2
9980,75.64166666666667
9990,76.28333333333333
10000,76.91666666666667
10010,76.75
10020,76.35833333333333
10030,74.61666666666666
10040,71.775
10050,68.72500000000001
10060,67.27499999999999
10070,64.53333333333333
10080,62.7
10090,60.224999999999994
10100,58.008333333333326
10110,56.708333333333336
10120,54.516666666666666
10130,54.05
10140,53.266666666666666
10150,51.84166666666666
10160,49.63333333333333
10170,49.083333333333336
10180,48.3
10190,45.9
10200,45.608333333333334
10210,46.30833333333334
10220,45.2
10230,44.6
10240,44.025
10250,42.86666666666667
10260,42.90833333333333
10270,42.525
10280,39.81666666666667
10290,39.4
10300,39.391666666666666
10310,39.0
10320,38.550000000000004
10330,37.90833333333333
10340,37.35
10350,37.3
10360,37.65
10370,36.141666666666666
10380,36.95
10390,36.55
10400,35.38333333333333
10410,36.0
10420,36.525
10430,35.59166666666667
10440,36.233333333333334
10450,37.35
10460,36.3
10470,37.4
10480,37.80833333333333
10490,37.86666666666667
10500,38.81666666666666
10510,40.19166666666666
10520,39.65
10530,41.475
10540,42.18333333333334
10550,42.25833333333333
10560,46.891666666666666
10570,48.61666666666667
10580,50.76666666666667
10590,52.81666666666667
10600,54.574999999999996
10610,57.00833333333334
10620,60.099999999999994
10630,64.53333333333333
10640,66.175
10650,70.30833333333332
10660,73.29166666666667
10670,76.7
10680,78.25833333333333
10690,40.14583333333333
10700,39.287499999999994
10710,40.25416666666667
10720,40.92916666666667
10730,42.11666666666667
10740,42.05416666666667
10750,43.541666666666664
10760,43.09166666666667
10770,43.6125
10780,43.03333333333333
10790,43.291666666666664
10800,43.6125
10810,42.545833333333334
10820,42.37916666666667
10830,42.40833333333333
10840,40.608333333333334
10850,39.85416666666667
10860,76.14285714285714
10870,78.11056105610561
10880,76.99166666666667
10890,78.39166666666667
10900,78.13333333333333
10910,77.21666666666667
10920,79.26666666666667
10930,80.77499999999999
10940,80.13333333333334
10950,79.15833333333333
10960,81.23333333333333
10970,81.75833333333333
10980,82.71666666666667
10990,82.21666666666667
11000,81.43333333333334
11010,41.9375
11020,42.3375
11030,41.77916666666667
11040,42.46666666666667
11050,43.395833333333336
11060,42.77916666666667
11070,42.9875
11080,43.833333333333336
11090,43.020833333333336
11100,43.86666666666667
11110,44.24583333333334
11120,45.4
11130,45.24583333333334
11140,45.75833333333333
11150,46.2125
11160,44.483333333333334
11170,44.90833333333333
11180,44.858333333333334
11190,45.31666666666666
11200,46.24166666666667
11210,44.975
11220,46.795833333333334
11230,45.94166666666666
11240,44.5375
11250,44.42916666666667
11260,44.12916666666667
11270,43.03333333333333
11280,43.9375
11290,42.704166666666666
11300,42.09166666666667
11310,43.61666666666667
11320,42.72083333333334
11330,42.016666666666666
11340,42.86666666666667
11350,41.69583333333333
11360,41.22083333333333
11370,40.81666666666667
11380,41.12083333333334
11390,40.75416666666667
11400,40.2625
11410,73.28571428571429
11420,78.36633663366337
11430,78.89166666666667
11440,80.125
11450,76.38333333333334
11460,73.14166666666667
11470,69.10833333333333
11480,65.73333333333333
11490,63.583333333333336
11500,62.375
11510,58.96666666666667
11520,59.4
11530,57.05
11540,54.0
11550,53.50833333333333
11560,52.800000000000004
11570,49.075
11580,48.541666666666664
11590,48.21666666666667
11600,46.43333333333333
11610,46.31666666666667
11620,43.84166666666667
11630,43.31666666666666
11640,43.50833333333333
11650,42.20833333333333
11660,41.583333333333336
11670,41.66666666666667
11680,40.33333333333333
11690,39.46666666666667
11700,39.7
11710,39.19166666666667
11720,37.65833333333333
11730,37.516666666666666
11740,38.30833333333333
11750,37.358333333333334
11760,37.34166666666667
11770,37.266666666666666
11780,36.31666666666667
11790,36.358333333333334
11800,37.458333333333336
11810,36.225
11820,36.95
11830,37.358333333333334
11840,37.55
11850,38.40833333333333
11860,39.975
11870,40.175
11880,42.21666666666667
11890,42.95
11900,45.416666666666664
11910,47.50833333333333
11920,49.375
11930,53.225
11940,57.833333333333336
11950,62.175000000000004
11960,67.68333333333332
11970,73.11666666666666
11980,77.06666666666668
11990,79.69166666666668
12000,43.34166666666667
12010,45.733333333333334
12020,46.75416666666667
12030,47.291666666666664
12040,48.2375
12050,48.77916666666667
12060,48.80416666666667
12070,49.854166666666664
12080,48.81666666666667
12090,47.725
12100,47.954166666666666
12110,47.66666666666667
12120,47.5875
12130,48.229166666666664
12140,47.94583333333333
12150,47.59583333333333
12160,47.09583333333333
12170,47.00833333333333
12180,47.708333333333336
12190,48.1375
12200,48.44583333333333
12210,48.34583333333333
12220,46.5375
12230,46.8125
12240,47.699999999999996
12250,47.74166666666667
12260,47.15416666666667
12270,48.53333333333333
12280,48.75
12290,48.358333333333334
12300,48.829166666666666
12310,47.89583333333333
12320,47.24583333333333
12330,47.275
12340,47.625
12350,46.96666666666667
12360,48.391666666666666
12370,48.40416666666666
12380,48.41666666666667
12390,48.358333333333334
12400,47.516666666666666
12410,49.15416666666667
12420,47.75833333333333
12430,47.65
12440,46.96666666666667
12450,47.87916666666667
12460,48.229166666666664
12470,49.2375
12480,49.1375
12490,49.275000000000006
12500,50.7625
12510,50.5
12520,50.545833333333334
12530,51.608333333333334
12540,51.65833333333333
12550,51.31666666666666
12560,49.74166666666667
12570,51.112500000000004
12580,51.324999999999996
12590,50.81250000000001
12600,51.93333333333333
12610,52.53333333333333
12620,51.5375
12630,51.583333333333336
12640,50.74583333333334
12650,50.479166666666664
12660,50.020833333333336
12670,49.05416666666667
12680,49.1875
12690,47.41666666666667
12700,47.2625
12710,46.80833333333334
12720,46.28333333333333
12730,45.225
12740,44.454166666666666
12750,43.925
12760,44.09583333333333
12770,43.5375
12780,44.75416666666667
12790,44.295833333333334
12800,42.74583333333333
12810,42.63333333333333
12820,42.25833333333333
12830,40.458333333333336
12840,39.57083333333333
12850,38.608333333333334
12860,72.81746031746032
12870,75.04950495049505
12880,73.80833333333334
12890,71.85000000000001
12900,70.91666666666666
12910,67.9
12920,66.675
12930,64.34166666666667
12940,62.916666666666664
12950,61.34166666666667
12960,60.824999999999996
12970,58.15
12980,54.78333333333333
12990,53.333333333333336
13000,54.074999999999996
13010,51.94166666666666
13020,51.541666666666664
13030,50.21666666666667
13040,48.56666666666667
13050,46.358333333333334
13060,46.74166666666667
13070,45.59166666666667
13080,45.475
13090,44.733333333333334
13100,43.333333333333336
13110,44.03333333333334
13120,43.86666666666667
13130,42.1
13140,42.55
13150,42.775
13160,41.675000000000004
13170,41.233333333333334
13180,41.458333333333336
13190,40.358333333333334
13200,40.30833333333334
13210,40.50833333333333
13220,39.90833333333333
13230,40.233333333333334
13240,40.766666666666666
13250,40.86666666666667
13260,40.516666666666666
13270,40.74166666666667
13280,41.25833333333333
13290,41.93333333333334
13300,43.0
13310,43.05833333333333
13320,45.08333333333333
13330,48.40833333333333
13340,49.35
13350,52.79166666666667
13360,57.225
13370,58.53333333333334
13380,63.483333333333334
13390,68.8
13400,71.99166666666666
13410,77.61666666666667
13420,84.16666666666667
13430,42.18333333333334
13440,45.80833333333334
13450,48.30416666666667
13460,48.05416666666667
13470,49.32083333333333
13480,49.0375
13490,48.525
13500,49.44166666666667
13510,49.71666666666666
13520,49.95
13530,49.025
13540,50.09166666666667
13550,49.170833333333334
13560,50.24999999999999
13570,50.4875
13580,49.53333333333333
13590,49.67916666666667
13600,51.06666666666667
13610,49.5375
13620,49.9125
13630,51.07083333333333
13640,49.375
13650,49.24583333333333
13660,49.84583333333333
13670,50.11666666666667
13680,51.03333333333333
13690,50.83333333333333
13700,50.10416666666667
13710,50.09583333333333
13720,50.5125
13730,50.12916666666667
13740,50.11666666666667
13750,49.454166666666666
13760,49.983333333333334
13770,49.97083333333333
13780,50.020833333333336
13790,49.7
13800,50.99166666666667
13810,50.849999999999994
13820,50.76666666666667
13830,50.53333333333333
13840,51.00833333333333
13850,50.12083333333334
13860,49.85
13870,49.94166666666667
13880,48.42916666666667
13890,50.18749999999999
13900,50.14999999999999
13910,50.175000000000004
13920,50.27916666666666
13930,51.35833333333333
