Time,AMF Utilization (%)
0,80.01666666666667
10,80.64444444444445
20,79.56666666666666
30,77.00277777777778
40,76.76111111111112
50,74.75833333333334
60,74.58611111111111
70,72.51666666666667
80,69.70555555555555
90,69.49166666666666
100,69.32222222222222
110,66.42222222222223
120,67.20833333333334
130,64.72777777777777
140,62.386111111111106
150,61.291666666666664
160,58.827777777777776
170,55.61944444444444
180,55.11388888888889
190,54.96944444444445
200,53.69166666666667
210,53.00555555555555
220,52.46388888888889
230,73.83739837398375
240,73.44527363184079
250,73.95833333333334
260,72.35416666666666
270,70.89999999999999
280,71.175
290,67.70833333333334
300,69.44583333333333
310,69.04583333333333
320,67.37916666666666
330,67.55
340,68.13333333333334
350,65.55
360,66.46666666666667
370,66.375
380,66.64583333333334
390,67.35416666666667
400,68.77916666666667
410,69.02083333333333
420,69.47916666666667
430,72.97083333333333
440,71.79166666666667
450,76.5
460,78.74583333333334
470,80.23333333333333
480,90.87083333333334
490,63.06388888888888
500,65.21388888888889
510,68.40555555555555
520,72.09166666666667
530,75.26666666666667
540,76.98611111111111
550,79.70555555555555
560,80.81388888888888
570,62.4125
580,65.2875
590,64.42083333333333
600,65.85625
610,66.40416666666667
620,67.10833333333333
630,67.22291666666666
640,68.67916666666667
650,68.825
660,68.43958333333333
670,69.90416666666667
680,68.88125000000001
690,68.90625
700,69.32291666666667
710,69.11874999999999
720,68.29791666666667
730,68.89583333333333
740,68.32083333333333
750,68.4625
760,69.575
770,68.46875
780,66.35625
790,67.29375
800,66.00416666666666
810,65.57083333333334
820,68.54375
830,67.47291666666668
840,66.225
850,66.59166666666667
860,68.19791666666667
870,68.30000000000001
880,68.4875
890,66.89791666666667
900,66.25208333333333
910,66.975
920,67.325
930,67.69166666666668
940,66.45833333333333
950,67.98333333333333
960,68.44791666666666
970,70.36666666666666
980,68.77291666666666
990,69.75208333333333
1000,68.38541666666667
1010,70.49166666666666
1020,71.1875
1030,70.30416666666667
1040,72.18541666666667
1050,71.775
1060,70.05
1070,69.69791666666667
1080,70.16666666666667
1090,69.58125
1100,70.75625
1110,70.88125
1120,70.89375
1130,70.95
1140,70.94166666666666
1150,70.04375
1160,69.63958333333333
1170,68.86041666666667
1180,69.31666666666668
1190,67.77916666666667
1200,68.40208333333334
1210,66.7875
1220,67.12291666666667
1230,67.72708333333334
1240,67.52916666666667
1250,67.46458333333332
1260,65.00208333333333
1270,66.46666666666667
1280,64.9
1290,65.27291666666667
1300,63.800000000000004
1310,63.20416666666666
1320,62.74166666666666
1330,61.84375
1340,62.133333333333326
1350,62.0
1360,60.46875000000001
1370,60.577083333333334
1380,59.587500000000006
1390,76.41530054644808
1400,78.11738648947951
1410,76.91666666666667
1420,75.14166666666667
1430,74.28333333333333
1440,73.0611111111111
1450,71.78888888888889
1460,71.71388888888889
1470,70.43055555555556
1480,68.16944444444445
1490,66.50277777777778
1500,66.70833333333334
1510,65.69722222222222
1520,61.836111111111116
1530,61.43888888888889
1540,60.333333333333336
1550,58.09722222222222
1560,57.15833333333333
1570,55.775
1580,54.91111111111111
1590,54.96666666666666
1600,53.672222222222224
1610,52.43888888888889
1620,76.63414634146342
1630,76.38474295190714
1640,75.11666666666666
1650,74.23333333333333
1660,74.15
1670,72.02916666666667
1680,71.87083333333332
1690,71.04583333333333
1700,70.84166666666667
1710,70.35416666666666
1720,70.42500000000001
1730,69.39999999999999
1740,68.40416666666667
1750,68.60000000000001
1760,69.63333333333334
1770,70.77916666666667
1780,71.10833333333333
1790,73.775
1800,76.12083333333334
1810,79.7625
1820,81.08333333333333
1830,86.24166666666667
1840,61.49444444444444
1850,64.825
1860,71.57777777777777
1870,75.81666666666666
1880,82.27222222222223
1890,85.83888888888889
1900,67.07916666666667
1910,67.42708333333334
1920,70.13125
1930,70.03125
1940,70.17291666666667
1950,70.99166666666666
1960,71.25416666666666
1970,70.94375000000001
1980,72.7625
1990,70.72708333333333
2000,73.17708333333334
2010,73.16875
2020,73.36458333333333
2030,72.95833333333334
2040,70.66875
2050,71.33125
2060,73.48333333333333
2070,73.41458333333334
2080,73.62708333333333
2090,71.66041666666668
2100,72.36875
2110,71.94166666666668
2120,72.05625
2130,72.17916666666667
2140,72.33125
2150,72.73125
2160,72.01041666666667
2170,71.86458333333333
2180,72.40625
2190,72.47083333333333
2200,73.93958333333333
2210,73.21458333333334
2220,72.23125
2230,72.02499999999999
2240,71.97916666666667
2250,72.57083333333333
2260,73.18958333333333
2270,73.19791666666666
2280,72.07083333333333
2290,74.08125
2300,72.60208333333334
2310,72.39583333333334
2320,72.00833333333333
2330,73.63958333333333
2340,72.80624999999999
2350,72.25416666666666
2360,72.65
2370,73.98333333333333
2380,73.37083333333332
2390,73.30833333333334
2400,75.23125
2410,74.94166666666666
2420,74.43125
2430,76.11875
2440,75.89583333333333
2450,76.29583333333333
2460,76.41666666666667
2470,78.35208333333334
2480,77.3625
2490,75.26875
2500,77.04375
2510,77.65208333333334
2520,77.1125
2530,78.35625
2540,76.3625
2550,76.55625
2560,75.73541666666667
2570,75.94583333333334
2580,75.52708333333334
2590,74.83541666666666
2600,74.69583333333333
2610,72.55625
2620,71.73125
2630,70.24166666666667
2640,71.38958333333333
2650,70.58333333333333
2660,69.78541666666666
2670,69.59583333333333
2680,69.20625
2690,66.45
2700,67.57291666666667
2710,68.69791666666667
2720,67.12291666666667
2730,65.84791666666666
2740,65.39791666666666
2750,64.72708333333334
2760,63.387499999999996
2770,65.0
2780,63.51041666666667
2790,62.393750000000004
2800,61.36666666666667
2810,59.8125
2820,60.21666666666666
2830,58.03958333333333
2840,76.04098360655738
2850,77.40033222591363
2860,76.25833333333333
2870,74.59722222222223
2880,74.30555555555556
2890,70.51666666666667
2900,70.86111111111111
2910,71.54722222222222
2920,70.49444444444445
2930,68.1361111111111
2940,67.04722222222223
2950,69.19444444444444
2960,62.49722222222223
2970,64.32777777777777
2980,65.17222222222222
2990,59.71944444444445
3000,67.2
3010,60.8
3020,57.9
3030,58.83888888888889
3040,57.25555555555556
3050,55.49166666666666
3060,56.71944444444444
3070,55.43611111111111
3080,52.597222222222214
3090,54.67777777777778
3100,53.986111111111114
3110,57.61388888888889
3120,50.740437158469945
3130,51.54485049833887
3140,74.8170731707317
3150,74.58540630182421
3160,75.12083333333334
3170,74.95416666666667
3180,77.19166666666666
3190,75.77083333333333
3200,76.5125
3210,75.76666666666667
3220,78.475
3230,79.43333333333334
3240,83.31666666666668
3250,85.91250000000001
3260,58.391666666666666
3270,61.63055555555555
3280,64.88055555555555
3290,71.82777777777778
3300,75.17777777777778
3310,79.31388888888888
3320,85.49722222222222
3330,89.03888888888889
3340,68.9375
3350,68.39166666666667
3360,69.66666666666667
3370,70.72083333333333
3380,69.62916666666666
3390,71.925
3400,72.77708333333334
3410,71.33749999999999
3420,71.9375
3430,71.55625
3440,71.64583333333333
3450,72.56666666666666
3460,72.7625
3470,71.43125
3480,71.275
3490,70.15208333333334
3500,71.33125
3510,71.99583333333334
3520,71.63541666666666
3530,72.46249999999999
3540,71.13333333333334
3550,70.51041666666666
3560,69.97916666666667
3570,70.02291666666667
3580,71.45416666666667
3590,70.475
3600,71.56458333333333
3610,72.3125
3620,71.3625
3630,73.09375
3640,71.16666666666667
3650,71.56666666666666
3660,73.06875000000001
3670,72.11666666666666
3680,72.74374999999999
3690,72.00833333333333
3700,72.85416666666666
3710,73.06666666666666
3720,71.51666666666667
3730,71.97916666666667
3740,72.69791666666666
3750,74.03333333333333
3760,72.5125
3770,71.77916666666667
3780,71.21666666666667
3790,73.22708333333333
3800,72.98958333333333
3810,72.97083333333333
3820,72.26458333333333
3830,74.22291666666668
3840,74.35833333333333
3850,74.36874999999999
3860,75.81875
3870,75.36458333333333
3880,76.18541666666667
3890,76.72708333333334
3900,74.99375
3910,79.19791666666667
3920,77.96041666666666
3930,79.36875
3940,78.16458333333334
3950,78.50833333333334
3960,78.13333333333333
3970,77.46875
3980,77.97708333333333
